Species,Common name,Year,No. sites,Collated Index,Time period
Aricia artaxerxes,Northern Brown Argus,1985,5,1.61,1976-2015
Aricia artaxerxes,Northern Brown Argus,1986,6,2.07,1976-2015
Aricia artaxerxes,Northern Brown Argus,1987,7,2.15,1976-2015
Aricia artaxerxes,Northern Brown Argus,1988,6,2.31,1976-2015
Aricia artaxerxes,Northern Brown Argus,1989,9,2.38,1976-2015
Aricia artaxerxes,Northern Brown Argus,1990,12,2.20,1976-2015
Aricia artaxerxes,Northern Brown Argus,1991,9,2.04,1976-2015
Aricia artaxerxes,Northern Brown Argus,1992,12,2.41,1976-2015
Aricia artaxerxes,Northern Brown Argus,1993,10,2.35,1976-2015
Aricia artaxerxes,Northern Brown Argus,1994,16,2.35,1976-2015
Aricia artaxerxes,Northern Brown Argus,1995,15,2.22,1976-2015
Aricia artaxerxes,Northern Brown Argus,1996,16,1.97,1976-2015
Aricia artaxerxes,Northern Brown Argus,1997,21,2.11,1976-2015
Aricia artaxerxes,Northern Brown Argus,1998,21,2.04,1976-2015
Aricia artaxerxes,Northern Brown Argus,1999,24,1.97,1976-2015
Aricia artaxerxes,Northern Brown Argus,2000,26,2.12,1976-2015
Aricia artaxerxes,Northern Brown Argus,2001,19,1.96,1976-2015
Aricia artaxerxes,Northern Brown Argus,2002,25,1.93,1976-2015
Aricia artaxerxes,Northern Brown Argus,2003,34,2.03,1976-2015
Aricia artaxerxes,Northern Brown Argus,2004,28,1.90,1976-2015
Aricia artaxerxes,Northern Brown Argus,2005,23,1.85,1976-2015
Aricia artaxerxes,Northern Brown Argus,2006,30,1.89,1976-2015
Aricia artaxerxes,Northern Brown Argus,2007,22,1.51,1976-2015
Aricia artaxerxes,Northern Brown Argus,2008,22,1.83,1976-2015
Aricia artaxerxes,Northern Brown Argus,2009,32,1.88,1976-2015
Aricia artaxerxes,Northern Brown Argus,2010,32,1.85,1976-2015
Aricia artaxerxes,Northern Brown Argus,2011,34,1.91,1976-2015
Aricia artaxerxes,Northern Brown Argus,2012,21,1.72,1976-2015
Aricia artaxerxes,Northern Brown Argus,2013,40,1.79,1976-2015
Aricia artaxerxes,Northern Brown Argus,2014,36,1.85,1976-2015
Aricia artaxerxes,Northern Brown Argus,1980,5,2.06,1976-2015
Anthocharis cardamines,Orange-tip,1976,26,1.97,1976-2015
Anthocharis cardamines,Orange-tip,2015,"1,434",2.03,1976-2015
Anthocharis cardamines,Orange-tip,1978,52,1.99,1976-2015
Anthocharis cardamines,Orange-tip,1979,64,1.96,1976-2015
Anthocharis cardamines,Orange-tip,1980,70,2.03,1976-2015
Anthocharis cardamines,Orange-tip,1981,73,1.98,1976-2015
Anthocharis cardamines,Orange-tip,1982,79,1.87,1976-2015
Anthocharis cardamines,Orange-tip,1983,88,1.96,1976-2015
Anthocharis cardamines,Orange-tip,1984,97,2.07,1976-2015
Anthocharis cardamines,Orange-tip,1985,110,2.05,1976-2015
Anthocharis cardamines,Orange-tip,1986,117,1.88,1976-2015
Anthocharis cardamines,Orange-tip,1987,136,2.07,1976-2015
Anthocharis cardamines,Orange-tip,1988,157,1.92,1976-2015
Anthocharis cardamines,Orange-tip,1989,184,1.99,1976-2015
Anthocharis cardamines,Orange-tip,1990,216,2.23,1976-2015
Anthocharis cardamines,Orange-tip,1991,246,2.15,1976-2015
Anthocharis cardamines,Orange-tip,1992,273,2.06,1976-2015
Anthocharis cardamines,Orange-tip,1993,306,2.11,1976-2015
Anthocharis cardamines,Orange-tip,1994,333,1.97,1976-2015
Anthocharis cardamines,Orange-tip,1995,387,1.99,1976-2015
Anthocharis cardamines,Orange-tip,1996,427,1.98,1976-2015
Anthocharis cardamines,Orange-tip,1997,453,2.07,1976-2015
Anthocharis cardamines,Orange-tip,1998,469,1.94,1976-2015
Anthocharis cardamines,Orange-tip,1999,476,1.95,1976-2015
Anthocharis cardamines,Orange-tip,2000,529,2.00,1976-2015
Anthocharis cardamines,Orange-tip,2001,484,1.88,1976-2015
Anthocharis cardamines,Orange-tip,2002,579,2.05,1976-2015
Anthocharis cardamines,Orange-tip,2003,628,1.93,1976-2015
Anthocharis cardamines,Orange-tip,2004,651,2.01,1976-2015
Anthocharis cardamines,Orange-tip,2005,672,2.00,1976-2015
Anthocharis cardamines,Orange-tip,2006,713,1.92,1976-2015
Anthocharis cardamines,Orange-tip,2007,771,1.91,1976-2015
Anthocharis cardamines,Orange-tip,2008,809,1.78,1976-2015
Anthocharis cardamines,Orange-tip,2009,938,2.01,1976-2015
Anthocharis cardamines,Orange-tip,2010,966,2.09,1976-2015
Anthocharis cardamines,Orange-tip,2011,"1,017",2.19,1976-2015
Anthocharis cardamines,Orange-tip,2012,"1,023",2.04,1976-2015
Anthocharis cardamines,Orange-tip,2013,"1,120",1.96,1976-2015
Anthocharis cardamines,Orange-tip,2014,"1,281",2.13,1976-2015
Anthocharis cardamines,Orange-tip,1977,50,1.85,1976-2015
Aglais io,Peacock,1976,37,1.71,1976-2015
Aglais io,Peacock,2015,"2,039",2.07,1976-2015
Aglais io,Peacock,2000,540,2.13,1976-2015
Aglais io,Peacock,2001,507,2.09,1976-2015
Aglais io,Peacock,2002,611,2.04,1976-2015
Aglais io,Peacock,2003,692,1.95,1976-2015
Aglais io,Peacock,2004,710,1.91,1976-2015
Aglais io,Peacock,1978,59,1.97,1976-2015
Aglais io,Peacock,1979,72,2.05,1976-2015
Aglais io,Peacock,1980,80,1.89,1976-2015
Aglais io,Peacock,1981,81,1.79,1976-2015
Aglais io,Peacock,1982,88,2.21,1976-2015
Aglais io,Peacock,1983,100,2.01,1976-2015
Aglais io,Peacock,1984,109,2.12,1976-2015
Aglais io,Peacock,1985,119,2.14,1976-2015
Aglais io,Peacock,1986,125,1.84,1976-2015
Aglais io,Peacock,1987,141,1.90,1976-2015
Aglais io,Peacock,1988,167,1.95,1976-2015
Aglais io,Peacock,1989,197,1.94,1976-2015
Aglais io,Peacock,1990,224,1.97,1976-2015
Aglais io,Peacock,1991,251,2.08,1976-2015
Aglais io,Peacock,1992,276,2.36,1976-2015
Aglais io,Peacock,1993,305,2.06,1976-2015
Aglais io,Peacock,1994,327,1.91,1976-2015
Aglais io,Peacock,1995,395,2.00,1976-2015
Aglais io,Peacock,1996,431,2.27,1976-2015
Aglais io,Peacock,1997,465,2.21,1976-2015
Aglais io,Peacock,1998,470,2.06,1976-2015
Aglais io,Peacock,1999,489,2.04,1976-2015
Aglais io,Peacock,2005,737,1.94,1976-2015
Aglais io,Peacock,2006,812,1.93,1976-2015
Aglais io,Peacock,2007,"1,036",2.05,1976-2015
Aglais io,Peacock,2008,"1,013",1.90,1976-2015
Aglais io,Peacock,2009,"1,469",2.09,1976-2015
Aglais io,Peacock,2010,"1,473",1.96,1976-2015
Aglais io,Peacock,2011,"1,514",1.77,1976-2015
Aglais io,Peacock,2012,"1,533",1.70,1976-2015
Aglais io,Peacock,2013,"1,754",2.16,1976-2015
Aglais io,Peacock,2014,"1,900",2.17,1976-2015
Aglais io,Peacock,1977,56,1.68,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,2003,101,1.93,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,2004,85,1.89,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,2005,59,1.89,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,2006,77,1.71,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,2007,77,1.85,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,2008,94,1.53,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,2009,72,1.68,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,2010,93,1.79,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,2011,98,2.12,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,2012,95,1.92,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,2013,125,1.80,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,2014,135,1.89,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,2015,116,1.91,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1976,4,2.79,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1977,6,2.82,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1978,10,2.01,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1979,15,2.22,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1980,14,2.08,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1981,17,1.90,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1982,21,2.09,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1983,23,1.73,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1984,26,2.00,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1985,26,2.10,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1986,32,2.06,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1987,39,2.32,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1988,46,1.86,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1989,55,2.08,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1990,59,2.27,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1991,64,2.20,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1992,74,2.08,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1993,67,2.11,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1994,76,1.94,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1995,79,2.05,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1996,89,2.04,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1997,98,2.25,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1998,98,2.01,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,1999,91,1.67,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,2000,86,1.73,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,2001,68,1.79,1976-2015
Boloria euphrosyne,Pearl-bordered Fritillary,2002,107,1.87,1976-2015
Apatura iris,Purple Emperor,2003,22,2.33,1976-2015
Apatura iris,Purple Emperor,2004,21,2.04,1976-2015
Apatura iris,Purple Emperor,2005,10,2.37,1976-2015
Apatura iris,Purple Emperor,2006,31,2.35,1976-2015
Apatura iris,Purple Emperor,2007,27,1.81,1976-2015
Apatura iris,Purple Emperor,2008,38,2.11,1976-2015
Apatura iris,Purple Emperor,2009,35,2.18,1976-2015
Apatura iris,Purple Emperor,2010,46,2.28,1976-2015
Apatura iris,Purple Emperor,2011,57,2.09,1976-2015
Apatura iris,Purple Emperor,2012,50,2.05,1976-2015
Apatura iris,Purple Emperor,2013,63,2.24,1976-2015
Apatura iris,Purple Emperor,2014,65,2.01,1976-2015
Apatura iris,Purple Emperor,2015,70,1.88,1976-2015
Apatura iris,Purple Emperor,1979,4,1.80,1976-2015
Apatura iris,Purple Emperor,1980,4,2.10,1976-2015
Apatura iris,Purple Emperor,1981,4,1.50,1976-2015
Apatura iris,Purple Emperor,1982,4,1.80,1976-2015
Apatura iris,Purple Emperor,1983,6,2.34,1976-2015
Apatura iris,Purple Emperor,1984,9,2.10,1976-2015
Apatura iris,Purple Emperor,1985,10,2.30,1976-2015
Apatura iris,Purple Emperor,1986,12,2.15,1976-2015
Apatura iris,Purple Emperor,1987,15,1.99,1976-2015
Apatura iris,Purple Emperor,1988,16,2.02,1976-2015
Apatura iris,Purple Emperor,1989,16,1.80,1976-2015
Apatura iris,Purple Emperor,1990,17,1.71,1976-2015
Apatura iris,Purple Emperor,1991,17,1.62,1976-2015
Apatura iris,Purple Emperor,1992,19,1.95,1976-2015
Apatura iris,Purple Emperor,1993,19,2.20,1976-2015
Apatura iris,Purple Emperor,1994,21,1.99,1976-2015
Apatura iris,Purple Emperor,1995,24,1.93,1976-2015
Apatura iris,Purple Emperor,1996,27,1.58,1976-2015
Apatura iris,Purple Emperor,1997,27,1.99,1976-2015
Apatura iris,Purple Emperor,1998,27,1.86,1976-2015
Apatura iris,Purple Emperor,1999,26,1.76,1976-2015
Apatura iris,Purple Emperor,2000,28,1.95,1976-2015
Apatura iris,Purple Emperor,2001,21,1.99,1976-2015
Apatura iris,Purple Emperor,2002,22,1.80,1976-2015
Favonius quercus,Purple Hairstreak,1987,63,1.58,1976-2015
Favonius quercus,Purple Hairstreak,1986,54,1.54,1976-2015
Favonius quercus,Purple Hairstreak,1989,85,1.65,1976-2015
Favonius quercus,Purple Hairstreak,1990,96,1.91,1976-2015
Favonius quercus,Purple Hairstreak,1991,107,1.90,1976-2015
Favonius quercus,Purple Hairstreak,1992,123,2.02,1976-2015
Favonius quercus,Purple Hairstreak,1993,129,2.02,1976-2015
Favonius quercus,Purple Hairstreak,1994,148,1.97,1976-2015
Favonius quercus,Purple Hairstreak,1995,176,2.12,1976-2015
Favonius quercus,Purple Hairstreak,1996,209,2.14,1976-2015
Favonius quercus,Purple Hairstreak,1997,221,2.11,1976-2015
Favonius quercus,Purple Hairstreak,1998,242,2.16,1976-2015
Favonius quercus,Purple Hairstreak,1999,234,2.12,1976-2015
Favonius quercus,Purple Hairstreak,2000,250,2.13,1976-2015
Favonius quercus,Purple Hairstreak,2001,236,2.01,1976-2015
Favonius quercus,Purple Hairstreak,2002,262,2.24,1976-2015
Favonius quercus,Purple Hairstreak,2003,268,1.93,1976-2015
Favonius quercus,Purple Hairstreak,2004,270,2.14,1976-2015
Favonius quercus,Purple Hairstreak,2005,277,1.90,1976-2015
Favonius quercus,Purple Hairstreak,2006,287,1.92,1976-2015
Favonius quercus,Purple Hairstreak,2007,299,1.73,1976-2015
Favonius quercus,Purple Hairstreak,2008,315,1.82,1976-2015
Favonius quercus,Purple Hairstreak,2009,347,1.94,1976-2015
Favonius quercus,Purple Hairstreak,2010,386,1.93,1976-2015
Favonius quercus,Purple Hairstreak,2011,402,2.00,1976-2015
Favonius quercus,Purple Hairstreak,2012,385,1.70,1976-2015
Favonius quercus,Purple Hairstreak,2013,417,2.01,1976-2015
Favonius quercus,Purple Hairstreak,2014,448,1.72,1976-2015
Favonius quercus,Purple Hairstreak,2015,467,1.75,1976-2015
Favonius quercus,Purple Hairstreak,1976,10,2.85,1976-2015
Favonius quercus,Purple Hairstreak,1977,14,2.02,1976-2015
Favonius quercus,Purple Hairstreak,1978,19,2.40,1976-2015
Favonius quercus,Purple Hairstreak,1979,18,2.17,1976-2015
Favonius quercus,Purple Hairstreak,1980,22,2.02,1976-2015
Favonius quercus,Purple Hairstreak,1981,24,2.66,1976-2015
Favonius quercus,Purple Hairstreak,1982,26,2.01,1976-2015
Favonius quercus,Purple Hairstreak,1983,38,2.52,1976-2015
Favonius quercus,Purple Hairstreak,1984,48,2.31,1976-2015
Favonius quercus,Purple Hairstreak,1985,54,1.60,1976-2015
Favonius quercus,Purple Hairstreak,1988,71,1.32,1976-2015
Aphantopus hyperantus,Ringlet,1976,27,1.40,1976-2015
Aphantopus hyperantus,Ringlet,2015,"1,916",2.26,1976-2015
Aphantopus hyperantus,Ringlet,1978,37,1.15,1976-2015
Aphantopus hyperantus,Ringlet,1979,47,1.49,1976-2015
Aphantopus hyperantus,Ringlet,1980,54,1.70,1976-2015
Aphantopus hyperantus,Ringlet,1981,57,1.81,1976-2015
Aphantopus hyperantus,Ringlet,1982,64,2.00,1976-2015
Aphantopus hyperantus,Ringlet,1983,71,1.98,1976-2015
Aphantopus hyperantus,Ringlet,1984,81,2.06,1976-2015
Aphantopus hyperantus,Ringlet,1985,89,2.00,1976-2015
Aphantopus hyperantus,Ringlet,1986,96,2.10,1976-2015
Aphantopus hyperantus,Ringlet,1987,116,2.13,1976-2015
Aphantopus hyperantus,Ringlet,1988,137,2.01,1976-2015
Aphantopus hyperantus,Ringlet,1989,162,1.97,1976-2015
Aphantopus hyperantus,Ringlet,1990,185,1.94,1976-2015
Aphantopus hyperantus,Ringlet,1991,208,2.11,1976-2015
Aphantopus hyperantus,Ringlet,1992,226,2.16,1976-2015
Aphantopus hyperantus,Ringlet,1993,254,2.06,1976-2015
Aphantopus hyperantus,Ringlet,1994,273,2.11,1976-2015
Aphantopus hyperantus,Ringlet,1995,325,2.10,1976-2015
Aphantopus hyperantus,Ringlet,1996,359,1.90,1976-2015
Aphantopus hyperantus,Ringlet,1997,377,2.06,1976-2015
Aphantopus hyperantus,Ringlet,1998,392,2.04,1976-2015
Aphantopus hyperantus,Ringlet,1999,410,2.14,1976-2015
Aphantopus hyperantus,Ringlet,2000,453,2.19,1976-2015
Aphantopus hyperantus,Ringlet,2001,432,2.07,1976-2015
Aphantopus hyperantus,Ringlet,2002,492,2.11,1976-2015
Aphantopus hyperantus,Ringlet,2003,561,2.21,1976-2015
Aphantopus hyperantus,Ringlet,2004,574,2.07,1976-2015
Aphantopus hyperantus,Ringlet,2005,603,2.07,1976-2015
Aphantopus hyperantus,Ringlet,2006,667,2.09,1976-2015
Aphantopus hyperantus,Ringlet,2007,807,2.02,1976-2015
Aphantopus hyperantus,Ringlet,2008,858,2.15,1976-2015
Aphantopus hyperantus,Ringlet,2009,"1,204",2.27,1976-2015
Aphantopus hyperantus,Ringlet,2010,"1,276",2.23,1976-2015
Aphantopus hyperantus,Ringlet,2011,"1,388",2.16,1976-2015
Aphantopus hyperantus,Ringlet,2012,"1,438",2.06,1976-2015
Aphantopus hyperantus,Ringlet,2013,"1,622",2.23,1976-2015
Aphantopus hyperantus,Ringlet,2014,"1,757",2.35,1976-2015
Aphantopus hyperantus,Ringlet,1977,31,1.06,1976-2015
Erebia aethiops,Scotch Argus,1979,2,1.15,1976-2015
Erebia aethiops,Scotch Argus,2015,46,1.96,1976-2015
Erebia aethiops,Scotch Argus,1981,2,1.61,1976-2015
Erebia aethiops,Scotch Argus,1982,3,1.83,1976-2015
Erebia aethiops,Scotch Argus,1983,4,1.43,1976-2015
Erebia aethiops,Scotch Argus,1984,5,1.60,1976-2015
Erebia aethiops,Scotch Argus,1985,6,2.09,1976-2015
Erebia aethiops,Scotch Argus,1986,6,2.08,1976-2015
Erebia aethiops,Scotch Argus,1987,6,2.23,1976-2015
Erebia aethiops,Scotch Argus,1988,7,2.14,1976-2015
Erebia aethiops,Scotch Argus,1989,10,1.97,1976-2015
Erebia aethiops,Scotch Argus,1990,11,1.98,1976-2015
Erebia aethiops,Scotch Argus,1991,11,2.17,1976-2015
Erebia aethiops,Scotch Argus,1992,14,2.07,1976-2015
Erebia aethiops,Scotch Argus,1993,12,2.06,1976-2015
Erebia aethiops,Scotch Argus,1994,14,2.27,1976-2015
Erebia aethiops,Scotch Argus,1995,15,2.13,1976-2015
Erebia aethiops,Scotch Argus,1996,16,2.12,1976-2015
Erebia aethiops,Scotch Argus,1997,14,2.10,1976-2015
Erebia aethiops,Scotch Argus,1998,15,2.01,1976-2015
Erebia aethiops,Scotch Argus,1999,15,2.07,1976-2015
Erebia aethiops,Scotch Argus,2000,15,2.15,1976-2015
Erebia aethiops,Scotch Argus,2001,17,2.13,1976-2015
Erebia aethiops,Scotch Argus,2002,22,2.09,1976-2015
Erebia aethiops,Scotch Argus,2003,22,2.22,1976-2015
Erebia aethiops,Scotch Argus,2004,29,2.14,1976-2015
Erebia aethiops,Scotch Argus,2005,32,2.11,1976-2015
Erebia aethiops,Scotch Argus,2006,30,2.06,1976-2015
Erebia aethiops,Scotch Argus,2007,39,1.82,1976-2015
Erebia aethiops,Scotch Argus,2008,34,1.90,1976-2015
Erebia aethiops,Scotch Argus,2009,44,2.03,1976-2015
Erebia aethiops,Scotch Argus,2010,41,2.13,1976-2015
Erebia aethiops,Scotch Argus,2011,57,2.13,1976-2015
Erebia aethiops,Scotch Argus,2012,44,2.24,1976-2015
Erebia aethiops,Scotch Argus,2013,48,2.14,1976-2015
Erebia aethiops,Scotch Argus,2014,45,1.90,1976-2015
Erebia aethiops,Scotch Argus,1980,2,1.60,1976-2015
Hesperia comma,Silver-spotted Skipper,2012,32,2.03,1976-2015
Hesperia comma,Silver-spotted Skipper,2011,32,2.28,1976-2015
Hesperia comma,Silver-spotted Skipper,2014,39,2.40,1976-2015
Hesperia comma,Silver-spotted Skipper,2015,36,2.36,1976-2015
Hesperia comma,Silver-spotted Skipper,1979,5,1.24,1976-2015
Hesperia comma,Silver-spotted Skipper,1980,7,1.82,1976-2015
Hesperia comma,Silver-spotted Skipper,1981,7,1.50,1976-2015
Hesperia comma,Silver-spotted Skipper,1982,8,1.11,1976-2015
Hesperia comma,Silver-spotted Skipper,1983,9,1.48,1976-2015
Hesperia comma,Silver-spotted Skipper,1984,10,2.02,1976-2015
Hesperia comma,Silver-spotted Skipper,1985,9,1.58,1976-2015
Hesperia comma,Silver-spotted Skipper,1986,9,1.42,1976-2015
Hesperia comma,Silver-spotted Skipper,1987,13,1.60,1976-2015
Hesperia comma,Silver-spotted Skipper,1988,13,1.42,1976-2015
Hesperia comma,Silver-spotted Skipper,1989,18,1.75,1976-2015
Hesperia comma,Silver-spotted Skipper,1990,24,1.91,1976-2015
Hesperia comma,Silver-spotted Skipper,1991,23,2.02,1976-2015
Hesperia comma,Silver-spotted Skipper,1992,25,1.90,1976-2015
Hesperia comma,Silver-spotted Skipper,1993,26,1.86,1976-2015
Hesperia comma,Silver-spotted Skipper,1994,29,1.78,1976-2015
Hesperia comma,Silver-spotted Skipper,1995,35,2.12,1976-2015
Hesperia comma,Silver-spotted Skipper,1996,34,2.10,1976-2015
Hesperia comma,Silver-spotted Skipper,1997,32,2.40,1976-2015
Hesperia comma,Silver-spotted Skipper,1998,36,2.37,1976-2015
Hesperia comma,Silver-spotted Skipper,1999,41,2.44,1976-2015
Hesperia comma,Silver-spotted Skipper,2000,40,2.25,1976-2015
Hesperia comma,Silver-spotted Skipper,2001,31,2.20,1976-2015
Hesperia comma,Silver-spotted Skipper,2002,34,2.11,1976-2015
Hesperia comma,Silver-spotted Skipper,2003,36,2.40,1976-2015
Hesperia comma,Silver-spotted Skipper,2004,36,2.35,1976-2015
Hesperia comma,Silver-spotted Skipper,2005,31,2.38,1976-2015
Hesperia comma,Silver-spotted Skipper,2006,35,2.41,1976-2015
Hesperia comma,Silver-spotted Skipper,2007,27,2.18,1976-2015
Hesperia comma,Silver-spotted Skipper,2008,35,1.97,1976-2015
Hesperia comma,Silver-spotted Skipper,2009,37,2.08,1976-2015
Hesperia comma,Silver-spotted Skipper,2010,25,2.34,1976-2015
Hesperia comma,Silver-spotted Skipper,2013,37,2.40,1976-2015
Plebejus argus,Silver-studded Blue,1991,13,1.60,1976-2015
Plebejus argus,Silver-studded Blue,1992,18,1.90,1976-2015
Plebejus argus,Silver-studded Blue,1993,17,2.02,1976-2015
Plebejus argus,Silver-studded Blue,1994,19,2.25,1976-2015
Plebejus argus,Silver-studded Blue,1995,26,2.21,1976-2015
Plebejus argus,Silver-studded Blue,1996,26,2.47,1976-2015
Plebejus argus,Silver-studded Blue,1997,26,2.09,1976-2015
Plebejus argus,Silver-studded Blue,1998,28,1.84,1976-2015
Plebejus argus,Silver-studded Blue,1999,35,1.85,1976-2015
Plebejus argus,Silver-studded Blue,2000,35,1.88,1976-2015
Plebejus argus,Silver-studded Blue,1979,7,1.78,1976-2015
Plebejus argus,Silver-studded Blue,1980,6,2.01,1976-2015
Plebejus argus,Silver-studded Blue,1981,8,1.44,1976-2015
Plebejus argus,Silver-studded Blue,1982,7,2.13,1976-2015
Plebejus argus,Silver-studded Blue,1983,6,1.63,1976-2015
Plebejus argus,Silver-studded Blue,1984,9,1.86,1976-2015
Plebejus argus,Silver-studded Blue,1985,7,2.08,1976-2015
Plebejus argus,Silver-studded Blue,1986,6,2.31,1976-2015
Plebejus argus,Silver-studded Blue,1987,6,2.52,1976-2015
Plebejus argus,Silver-studded Blue,1988,8,1.84,1976-2015
Plebejus argus,Silver-studded Blue,1989,12,2.17,1976-2015
Plebejus argus,Silver-studded Blue,1990,16,2.07,1976-2015
Plebejus argus,Silver-studded Blue,2001,30,2.06,1976-2015
Plebejus argus,Silver-studded Blue,2002,29,2.07,1976-2015
Plebejus argus,Silver-studded Blue,2003,32,2.22,1976-2015
Plebejus argus,Silver-studded Blue,2004,25,2.03,1976-2015
Plebejus argus,Silver-studded Blue,2005,25,2.00,1976-2015
Plebejus argus,Silver-studded Blue,2006,36,2.21,1976-2015
Plebejus argus,Silver-studded Blue,2007,33,1.71,1976-2015
Plebejus argus,Silver-studded Blue,2008,38,1.81,1976-2015
Plebejus argus,Silver-studded Blue,2009,38,2.13,1976-2015
Plebejus argus,Silver-studded Blue,2010,45,2.06,1976-2015
Plebejus argus,Silver-studded Blue,2011,55,2.05,1976-2015
Plebejus argus,Silver-studded Blue,2012,46,1.72,1976-2015
Plebejus argus,Silver-studded Blue,2013,56,2.07,1976-2015
Plebejus argus,Silver-studded Blue,2014,68,1.93,1976-2015
Plebejus argus,Silver-studded Blue,2015,73,1.98,1976-2015
Argynnis paphia,Silver-washed Fritillary,1976,16,2.24,1976-2015
Argynnis paphia,Silver-washed Fritillary,2015,442,2.26,1976-2015
Argynnis paphia,Silver-washed Fritillary,1978,17,1.89,1976-2015
Argynnis paphia,Silver-washed Fritillary,1979,22,1.93,1976-2015
Argynnis paphia,Silver-washed Fritillary,1980,27,1.80,1976-2015
Argynnis paphia,Silver-washed Fritillary,1981,31,1.74,1976-2015
Argynnis paphia,Silver-washed Fritillary,1982,29,1.92,1976-2015
Argynnis paphia,Silver-washed Fritillary,1983,37,1.81,1976-2015
Argynnis paphia,Silver-washed Fritillary,1984,41,1.87,1976-2015
Argynnis paphia,Silver-washed Fritillary,1985,51,1.79,1976-2015
Argynnis paphia,Silver-washed Fritillary,1986,57,1.90,1976-2015
Argynnis paphia,Silver-washed Fritillary,1987,68,2.02,1976-2015
Argynnis paphia,Silver-washed Fritillary,1988,84,1.81,1976-2015
Argynnis paphia,Silver-washed Fritillary,1989,105,1.92,1976-2015
Argynnis paphia,Silver-washed Fritillary,1990,116,1.86,1976-2015
Argynnis paphia,Silver-washed Fritillary,1991,129,1.94,1976-2015
Argynnis paphia,Silver-washed Fritillary,1992,135,2.12,1976-2015
Argynnis paphia,Silver-washed Fritillary,1993,139,1.88,1976-2015
Argynnis paphia,Silver-washed Fritillary,1994,152,1.94,1976-2015
Argynnis paphia,Silver-washed Fritillary,1995,176,2.11,1976-2015
Argynnis paphia,Silver-washed Fritillary,1996,185,2.20,1976-2015
Argynnis paphia,Silver-washed Fritillary,1997,186,2.17,1976-2015
Argynnis paphia,Silver-washed Fritillary,1998,191,1.75,1976-2015
Argynnis paphia,Silver-washed Fritillary,1999,186,1.84,1976-2015
Argynnis paphia,Silver-washed Fritillary,2000,191,1.79,1976-2015
Argynnis paphia,Silver-washed Fritillary,2001,155,1.86,1976-2015
Argynnis paphia,Silver-washed Fritillary,2002,182,1.92,1976-2015
Argynnis paphia,Silver-washed Fritillary,2003,186,2.10,1976-2015
Argynnis paphia,Silver-washed Fritillary,2004,180,2.15,1976-2015
Argynnis paphia,Silver-washed Fritillary,2005,145,2.15,1976-2015
Argynnis paphia,Silver-washed Fritillary,2006,222,2.43,1976-2015
Argynnis paphia,Silver-washed Fritillary,2007,206,2.05,1976-2015
Argynnis paphia,Silver-washed Fritillary,2008,203,1.99,1976-2015
Argynnis paphia,Silver-washed Fritillary,2009,229,2.20,1976-2015
Argynnis paphia,Silver-washed Fritillary,2010,280,2.36,1976-2015
Argynnis paphia,Silver-washed Fritillary,2011,325,2.21,1976-2015
Argynnis paphia,Silver-washed Fritillary,2012,288,1.95,1976-2015
Argynnis paphia,Silver-washed Fritillary,2013,373,2.26,1976-2015
