Species,Common name,Year,No. sites,Collated Index,Time period
Anthocharis cardamines,Orange-tip,1985,86,2.08,1976-2013
Anthocharis cardamines,Orange-tip,1986,92,1.9,1976-2013
Anthocharis cardamines,Orange-tip,1987,101,2.13,1976-2013
Anthocharis cardamines,Orange-tip,1988,110,1.87,1976-2013
Anthocharis cardamines,Orange-tip,1989,124,1.97,1976-2013
Anthocharis cardamines,Orange-tip,1990,147,2.21,1976-2013
Anthocharis cardamines,Orange-tip,1991,166,2.1,1976-2013
Anthocharis cardamines,Orange-tip,1992,188,2,1976-2013
Anthocharis cardamines,Orange-tip,1993,207,2.11,1976-2013
Anthocharis cardamines,Orange-tip,1994,224,1.97,1976-2013
Anthocharis cardamines,Orange-tip,1995,263,1.97,1976-2013
Anthocharis cardamines,Orange-tip,1996,290,1.97,1976-2013
Anthocharis cardamines,Orange-tip,1997,315,2.07,1976-2013
Anthocharis cardamines,Orange-tip,1998,328,1.93,1976-2013
Anthocharis cardamines,Orange-tip,1999,351,1.95,1976-2013
Anthocharis cardamines,Orange-tip,2000,428,2,1976-2013
Anthocharis cardamines,Orange-tip,2001,403,1.9,1976-2013
Anthocharis cardamines,Orange-tip,2002,494,2.08,1976-2013
Anthocharis cardamines,Orange-tip,2003,563,1.94,1976-2013
Anthocharis cardamines,Orange-tip,2004,580,2.01,1976-2013
Anthocharis cardamines,Orange-tip,2005,620,1.99,1976-2013
Anthocharis cardamines,Orange-tip,2006,707,1.93,1976-2013
Anthocharis cardamines,Orange-tip,2007,766,1.91,1976-2013
Anthocharis cardamines,Orange-tip,2008,808,1.78,1976-2013
Anthocharis cardamines,Orange-tip,2009,938,2.02,1976-2013
Anthocharis cardamines,Orange-tip,2010,964,2.1,1976-2013
Anthocharis cardamines,Orange-tip,2011,1017,2.19,1976-2013
Anthocharis cardamines,Orange-tip,2012,1023,2.04,1976-2013
Anthocharis cardamines,Orange-tip,2013,1118,1.96,1976-2013
Callophrys rubi,Green Hairstreak,1976,17,2.04,1976-2013
Callophrys rubi,Green Hairstreak,1977,23,2.02,1976-2013
Callophrys rubi,Green Hairstreak,1978,24,2.02,1976-2013
Callophrys rubi,Green Hairstreak,1979,39,1.96,1976-2013
Callophrys rubi,Green Hairstreak,1980,40,2.19,1976-2013
Callophrys rubi,Green Hairstreak,1981,39,1.93,1976-2013
Callophrys rubi,Green Hairstreak,1982,47,2.24,1976-2013
Callophrys rubi,Green Hairstreak,1983,53,2.03,1976-2013
Callophrys rubi,Green Hairstreak,1984,55,2.23,1976-2013
Callophrys rubi,Green Hairstreak,1985,59,2.26,1976-2013
Callophrys rubi,Green Hairstreak,1986,64,1.96,1976-2013
Callophrys rubi,Green Hairstreak,1987,68,1.95,1976-2013
Callophrys rubi,Green Hairstreak,1988,91,2.35,1976-2013
Callophrys rubi,Green Hairstreak,1989,106,1.74,1976-2013
Callophrys rubi,Green Hairstreak,1990,124,2.07,1976-2013
Callophrys rubi,Green Hairstreak,1991,119,1.88,1976-2013
Callophrys rubi,Green Hairstreak,1992,147,2.04,1976-2013
Callophrys rubi,Green Hairstreak,1993,147,2.2,1976-2013
Callophrys rubi,Green Hairstreak,1994,162,2.12,1976-2013
Callophrys rubi,Green Hairstreak,1995,188,2.12,1976-2013
Callophrys rubi,Green Hairstreak,1996,200,1.95,1976-2013
Callophrys rubi,Green Hairstreak,1997,204,2.09,1976-2013
Callophrys rubi,Green Hairstreak,1998,209,1.94,1976-2013
Callophrys rubi,Green Hairstreak,1999,217,1.98,1976-2013
Callophrys rubi,Green Hairstreak,2000,223,2.11,1976-2013
Callophrys rubi,Green Hairstreak,2001,187,1.93,1976-2013
Callophrys rubi,Green Hairstreak,2002,210,1.93,1976-2013
Callophrys rubi,Green Hairstreak,2003,234,1.83,1976-2013
Callophrys rubi,Green Hairstreak,2004,204,1.92,1976-2013
Callophrys rubi,Green Hairstreak,2005,191,2.03,1976-2013
Callophrys rubi,Green Hairstreak,2006,216,2,1976-2013
Callophrys rubi,Green Hairstreak,2007,230,1.95,1976-2013
Callophrys rubi,Green Hairstreak,2008,243,1.68,1976-2013
Callophrys rubi,Green Hairstreak,2009,204,1.9,1976-2013
Callophrys rubi,Green Hairstreak,2010,256,1.99,1976-2013
Callophrys rubi,Green Hairstreak,2011,315,2.07,1976-2013
Callophrys rubi,Green Hairstreak,2012,195,1.57,1976-2013
Callophrys rubi,Green Hairstreak,2013,265,1.79,1976-2013
Thecla betulae,Brown Hairstreak,1983,7,1.44,1976-2013
Thecla betulae,Brown Hairstreak,1984,8,2.1,1976-2013
Thecla betulae,Brown Hairstreak,1985,9,2.08,1976-2013
Thecla betulae,Brown Hairstreak,1986,10,2.06,1976-2013
Thecla betulae,Brown Hairstreak,1987,10,1.77,1976-2013
Thecla betulae,Brown Hairstreak,1988,9,1.92,1976-2013
Thecla betulae,Brown Hairstreak,1989,12,1.93,1976-2013
Thecla betulae,Brown Hairstreak,1990,12,2.14,1976-2013
Thecla betulae,Brown Hairstreak,1991,14,2.16,1976-2013
Thecla betulae,Brown Hairstreak,1992,16,1.91,1976-2013
Thecla betulae,Brown Hairstreak,1993,18,1.9,1976-2013
Thecla betulae,Brown Hairstreak,1994,19,1.97,1976-2013
Thecla betulae,Brown Hairstreak,1995,20,2.65,1976-2013
Thecla betulae,Brown Hairstreak,1996,22,2.31,1976-2013
Thecla betulae,Brown Hairstreak,1997,22,1.84,1976-2013
Thecla betulae,Brown Hairstreak,1998,24,2.11,1976-2013
Thecla betulae,Brown Hairstreak,1999,23,2.22,1976-2013
Thecla betulae,Brown Hairstreak,2000,23,2.18,1976-2013
Thecla betulae,Brown Hairstreak,2001,21,2.16,1976-2013
Thecla betulae,Brown Hairstreak,2002,25,1.83,1976-2013
Thecla betulae,Brown Hairstreak,2003,26,2.11,1976-2013
Thecla betulae,Brown Hairstreak,2004,23,2.2,1976-2013
Thecla betulae,Brown Hairstreak,2005,22,2.29,1976-2013
Thecla betulae,Brown Hairstreak,2006,24,2.05,1976-2013
Thecla betulae,Brown Hairstreak,2007,29,1.79,1976-2013
Thecla betulae,Brown Hairstreak,2008,30,1.98,1976-2013
Thecla betulae,Brown Hairstreak,2009,30,1.83,1976-2013
Thecla betulae,Brown Hairstreak,2010,37,1.9,1976-2013
Thecla betulae,Brown Hairstreak,2011,50,1.79,1976-2013
Thecla betulae,Brown Hairstreak,2012,36,1.62,1976-2013
Thecla betulae,Brown Hairstreak,2013,41,1.73,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1976,9,2.68,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1977,13,2.29,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1978,19,2.39,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1979,18,2.18,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1980,22,2.03,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1981,24,2.67,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1982,25,2.04,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1983,33,2.58,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1984,37,2.52,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1985,40,1.6,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1986,41,1.45,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1987,45,1.45,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1988,49,1.26,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1989,55,1.65,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1990,65,1.87,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1991,71,1.78,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1992,81,1.96,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1993,88,2.01,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1994,98,2,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1995,121,2.12,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1996,131,2.1,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1997,143,2.1,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1998,160,2.14,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,1999,165,2.14,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,2000,191,2.14,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,2001,181,1.89,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,2002,212,2.26,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,2003,227,1.88,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,2004,234,2.17,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,2005,247,1.84,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,2006,274,1.9,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,2007,285,1.71,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,2008,301,1.79,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,2009,334,1.91,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,2010,373,1.9,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,2011,391,1.96,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,2012,378,1.66,1976-2013
Favonius (Neozephyrus) quercus,Purple Hairstreak,2013,409,1.97,1976-2013
Satyrium w-album,White-letter Hairstreak,1976,5,3.96,1976-2013
Satyrium w-album,White-letter Hairstreak,1977,7,1.82,1976-2013
Satyrium w-album,White-letter Hairstreak,1978,8,2.43,1976-2013
Satyrium w-album,White-letter Hairstreak,1979,9,2.59,1976-2013
Satyrium w-album,White-letter Hairstreak,1980,9,2.04,1976-2013
Satyrium w-album,White-letter Hairstreak,1981,10,1.43,1976-2013
Satyrium w-album,White-letter Hairstreak,1982,9,1.81,1976-2013
Satyrium w-album,White-letter Hairstreak,1983,13,2.55,1976-2013
Satyrium w-album,White-letter Hairstreak,1984,13,3.01,1976-2013
Satyrium w-album,White-letter Hairstreak,1985,15,2.56,1976-2013
Satyrium w-album,White-letter Hairstreak,1986,14,2.7,1976-2013
Satyrium w-album,White-letter Hairstreak,1987,13,2.66,1976-2013
Satyrium w-album,White-letter Hairstreak,1988,15,2.33,1976-2013
Satyrium w-album,White-letter Hairstreak,1989,17,2.34,1976-2013
Satyrium w-album,White-letter Hairstreak,1990,18,1.78,1976-2013
Satyrium w-album,White-letter Hairstreak,1991,19,2.35,1976-2013
Satyrium w-album,White-letter Hairstreak,1992,21,2.58,1976-2013
Satyrium w-album,White-letter Hairstreak,1993,26,2.35,1976-2013
Satyrium w-album,White-letter Hairstreak,1994,29,2.18,1976-2013
Satyrium w-album,White-letter Hairstreak,1995,35,2.09,1976-2013
Satyrium w-album,White-letter Hairstreak,1996,45,2.3,1976-2013
Satyrium w-album,White-letter Hairstreak,1997,49,1.91,1976-2013
Satyrium w-album,White-letter Hairstreak,1998,57,1.54,1976-2013
Satyrium w-album,White-letter Hairstreak,1999,61,1.13,1976-2013
Satyrium w-album,White-letter Hairstreak,2000,72,1.64,1976-2013
Satyrium w-album,White-letter Hairstreak,2001,66,1.6,1976-2013
Satyrium w-album,White-letter Hairstreak,2002,69,1.58,1976-2013
Satyrium w-album,White-letter Hairstreak,2003,76,1.51,1976-2013
Satyrium w-album,White-letter Hairstreak,2004,76,1.75,1976-2013
Satyrium w-album,White-letter Hairstreak,2005,89,1.64,1976-2013
Satyrium w-album,White-letter Hairstreak,2006,115,1.75,1976-2013
Satyrium w-album,White-letter Hairstreak,2007,112,1.68,1976-2013
Satyrium w-album,White-letter Hairstreak,2008,119,1.39,1976-2013
Satyrium w-album,White-letter Hairstreak,2009,131,1.48,1976-2013
Satyrium w-album,White-letter Hairstreak,2010,139,1.65,1976-2013
Satyrium w-album,White-letter Hairstreak,2011,142,1.6,1976-2013
Satyrium w-album,White-letter Hairstreak,2012,139,1,1976-2013
Satyrium w-album,White-letter Hairstreak,2013,162,1.26,1976-2013
Satyrium pruni,Black Hairstreak,1995,5,2.45,1976-2013
Satyrium pruni,Black Hairstreak,1996,6,2.41,1976-2013
Satyrium pruni,Black Hairstreak,1997,6,1.85,1976-2013
Satyrium pruni,Black Hairstreak,1998,5,1.7,1976-2013
Satyrium pruni,Black Hairstreak,2000,5,1.9,1976-2013
Satyrium pruni,Black Hairstreak,2001,6,1.94,1976-2013
Satyrium pruni,Black Hairstreak,2002,6,2.12,1976-2013
Satyrium pruni,Black Hairstreak,2003,5,1.29,1976-2013
Satyrium pruni,Black Hairstreak,2004,7,2.5,1976-2013
Satyrium pruni,Black Hairstreak,2005,6,1.85,1976-2013
Satyrium pruni,Black Hairstreak,2006,9,2.32,1976-2013
Satyrium pruni,Black Hairstreak,2007,9,2.28,1976-2013
Satyrium pruni,Black Hairstreak,2008,8,1.96,1976-2013
Satyrium pruni,Black Hairstreak,2009,9,2.25,1976-2013
Satyrium pruni,Black Hairstreak,2010,10,2.72,1976-2013
Satyrium pruni,Black Hairstreak,2011,10,2.26,1976-2013
Satyrium pruni,Black Hairstreak,2012,10,0.657,1976-2013
Satyrium pruni,Black Hairstreak,2013,10,1.55,1976-2013
Lycaena phlaeas,Small Copper,1976,31,2.34,1976-2013
Lycaena phlaeas,Small Copper,1977,44,1.69,1976-2013
Lycaena phlaeas,Small Copper,1978,56,1.85,1976-2013
Lycaena phlaeas,Small Copper,1979,70,2.16,1976-2013
Lycaena phlaeas,Small Copper,1980,77,1.92,1976-2013
Lycaena phlaeas,Small Copper,1981,80,1.89,1976-2013
Lycaena phlaeas,Small Copper,1982,83,2.16,1976-2013
Lycaena phlaeas,Small Copper,1983,89,2.11,1976-2013
Lycaena phlaeas,Small Copper,1984,93,2.25,1976-2013
Lycaena phlaeas,Small Copper,1985,97,1.87,1976-2013
Lycaena phlaeas,Small Copper,1986,99,2.04,1976-2013
Lycaena phlaeas,Small Copper,1987,109,1.97,1976-2013
Lycaena phlaeas,Small Copper,1988,120,1.87,1976-2013
Lycaena phlaeas,Small Copper,1989,138,2.32,1976-2013
Lycaena phlaeas,Small Copper,1990,160,2.24,1976-2013
Lycaena phlaeas,Small Copper,1991,175,2.23,1976-2013
Lycaena phlaeas,Small Copper,1992,193,2.13,1976-2013
Lycaena phlaeas,Small Copper,1993,202,1.92,1976-2013
Lycaena phlaeas,Small Copper,1994,227,2.03,1976-2013
Lycaena phlaeas,Small Copper,1995,270,2.23,1976-2013
Lycaena phlaeas,Small Copper,1996,300,2.17,1976-2013
Lycaena phlaeas,Small Copper,1997,320,2.22,1976-2013
Lycaena phlaeas,Small Copper,1998,333,1.97,1976-2013
Lycaena phlaeas,Small Copper,1999,347,1.81,1976-2013
Lycaena phlaeas,Small Copper,2000,404,1.75,1976-2013
Lycaena phlaeas,Small Copper,2001,374,1.76,1976-2013
Lycaena phlaeas,Small Copper,2002,437,1.76,1976-2013
Lycaena phlaeas,Small Copper,2003,554,2.12,1976-2013
Lycaena phlaeas,Small Copper,2004,582,2.06,1976-2013
Lycaena phlaeas,Small Copper,2005,617,1.84,1976-2013
Lycaena phlaeas,Small Copper,2006,716,2.04,1976-2013
Lycaena phlaeas,Small Copper,2007,774,1.86,1976-2013
Lycaena phlaeas,Small Copper,2008,797,1.72,1976-2013
Lycaena phlaeas,Small Copper,2009,1072,1.96,1976-2013
Lycaena phlaeas,Small Copper,2010,1177,2.09,1976-2013
Lycaena phlaeas,Small Copper,2011,1200,1.99,1976-2013
Lycaena phlaeas,Small Copper,2012,1186,1.78,1976-2013
Lycaena phlaeas,Small Copper,2013,1320,1.86,1976-2013
Cupido minimus,Small Blue,1978,6,1.96,1976-2013
Cupido minimus,Small Blue,1979,10,2.05,1976-2013
Cupido minimus,Small Blue,1980,14,1.99,1976-2013
Cupido minimus,Small Blue,1981,12,1.53,1976-2013
Cupido minimus,Small Blue,1982,17,1.48,1976-2013
Cupido minimus,Small Blue,1983,21,1.49,1976-2013
Cupido minimus,Small Blue,1984,16,2.05,1976-2013
Cupido minimus,Small Blue,1985,21,2.13,1976-2013
Cupido minimus,Small Blue,1986,25,2.46,1976-2013
Cupido minimus,Small Blue,1987,26,2.44,1976-2013
Cupido minimus,Small Blue,1988,37,2.25,1976-2013
Cupido minimus,Small Blue,1989,38,2.24,1976-2013
Cupido minimus,Small Blue,1990,48,2.1,1976-2013
Cupido minimus,Small Blue,1991,48,1.95,1976-2013
Cupido minimus,Small Blue,1992,57,2.16,1976-2013
Cupido minimus,Small Blue,1993,57,2.07,1976-2013
Cupido minimus,Small Blue,1994,63,2.28,1976-2013
Cupido minimus,Small Blue,1995,78,1.84,1976-2013
Cupido minimus,Small Blue,1996,83,1.66,1976-2013
Cupido minimus,Small Blue,1997,85,1.75,1976-2013
Cupido minimus,Small Blue,1998,72,1.88,1976-2013
Cupido minimus,Small Blue,1999,87,2.07,1976-2013
Cupido minimus,Small Blue,2000,90,2.06,1976-2013
Cupido minimus,Small Blue,2001,72,1.96,1976-2013
Cupido minimus,Small Blue,2002,84,1.71,1976-2013
Cupido minimus,Small Blue,2003,87,1.99,1976-2013
Cupido minimus,Small Blue,2004,86,2.18,1976-2013
Cupido minimus,Small Blue,2005,65,2.16,1976-2013
Cupido minimus,Small Blue,2006,113,2.09,1976-2013
Cupido minimus,Small Blue,2007,91,1.83,1976-2013
Cupido minimus,Small Blue,2008,112,1.84,1976-2013
Cupido minimus,Small Blue,2009,97,2.18,1976-2013
Cupido minimus,Small Blue,2010,126,2.12,1976-2013
Cupido minimus,Small Blue,2011,137,2.24,1976-2013
Cupido minimus,Small Blue,2012,92,1.9,1976-2013
Cupido minimus,Small Blue,2013,138,1.93,1976-2013
Plebejus argus,Silver-studded Blue,1979,7,1.84,1976-2013
Plebejus argus,Silver-studded Blue,1980,6,2.02,1976-2013
Plebejus argus,Silver-studded Blue,1981,8,1.5,1976-2013
Plebejus argus,Silver-studded Blue,1982,7,2.2,1976-2013
Plebejus argus,Silver-studded Blue,1983,6,1.62,1976-2013
Plebejus argus,Silver-studded Blue,1984,9,1.85,1976-2013
Plebejus argus,Silver-studded Blue,1985,7,2.07,1976-2013
Plebejus argus,Silver-studded Blue,1986,6,2.3,1976-2013
Plebejus argus,Silver-studded Blue,1987,6,2.51,1976-2013
Plebejus argus,Silver-studded Blue,1988,8,1.83,1976-2013
Plebejus argus,Silver-studded Blue,1989,12,2.16,1976-2013
Plebejus argus,Silver-studded Blue,1990,16,2.06,1976-2013
Plebejus argus,Silver-studded Blue,1991,13,1.6,1976-2013
Plebejus argus,Silver-studded Blue,1992,18,1.89,1976-2013
Plebejus argus,Silver-studded Blue,1993,17,2,1976-2013
Plebejus argus,Silver-studded Blue,1994,19,2.23,1976-2013
Plebejus argus,Silver-studded Blue,1995,26,2.2,1976-2013
Plebejus argus,Silver-studded Blue,1996,26,2.45,1976-2013
Plebejus argus,Silver-studded Blue,1997,26,2.07,1976-2013
Plebejus argus,Silver-studded Blue,1998,28,1.83,1976-2013
Plebejus argus,Silver-studded Blue,1999,35,1.82,1976-2013
Plebejus argus,Silver-studded Blue,2000,35,1.85,1976-2013
Plebejus argus,Silver-studded Blue,2001,30,2.06,1976-2013
Plebejus argus,Silver-studded Blue,2002,29,2.04,1976-2013
Plebejus argus,Silver-studded Blue,2003,32,2.21,1976-2013
Plebejus argus,Silver-studded Blue,2004,25,2.01,1976-2013
Plebejus argus,Silver-studded Blue,2005,25,1.98,1976-2013
Plebejus argus,Silver-studded Blue,2006,36,2.19,1976-2013
Plebejus argus,Silver-studded Blue,2007,33,1.7,1976-2013
Plebejus argus,Silver-studded Blue,2008,38,1.8,1976-2013
Plebejus argus,Silver-studded Blue,2009,38,2.12,1976-2013
Plebejus argus,Silver-studded Blue,2010,45,2.06,1976-2013
Plebejus argus,Silver-studded Blue,2011,55,2.08,1976-2013
Plebejus argus,Silver-studded Blue,2012,46,1.75,1976-2013
Plebejus argus,Silver-studded Blue,2013,56,2.11,1976-2013
Aricia agestis,Brown Argus,1976,15,2.47,1976-2013
Aricia agestis,Brown Argus,1977,14,2.15,1976-2013
Aricia agestis,Brown Argus,1978,16,2,1976-2013
Aricia agestis,Brown Argus,1979,23,2.1,1976-2013
Aricia agestis,Brown Argus,1980,27,1.97,1976-2013
Aricia agestis,Brown Argus,1981,28,1.82,1976-2013
Aricia agestis,Brown Argus,1982,26,2.3,1976-2013
Aricia agestis,Brown Argus,1983,27,2.16,1976-2013
Aricia agestis,Brown Argus,1984,31,2.22,1976-2013
Aricia agestis,Brown Argus,1985,32,1.75,1976-2013
Aricia agestis,Brown Argus,1986,34,1.82,1976-2013
Aricia agestis,Brown Argus,1987,34,1.76,1976-2013
Aricia agestis,Brown Argus,1988,36,1.78,1976-2013
Aricia agestis,Brown Argus,1989,49,2.04,1976-2013
Aricia agestis,Brown Argus,1990,67,2.08,1976-2013
Aricia agestis,Brown Argus,1991,71,2,1976-2013
Aricia agestis,Brown Argus,1992,79,1.93,1976-2013
Aricia agestis,Brown Argus,1993,88,1.81,1976-2013
Aricia agestis,Brown Argus,1994,103,2.05,1976-2013
Aricia agestis,Brown Argus,1995,138,2.22,1976-2013
Aricia agestis,Brown Argus,1996,157,2.4,1976-2013
Aricia agestis,Brown Argus,1997,179,2.22,1976-2013
Aricia agestis,Brown Argus,1998,188,1.82,1976-2013
Aricia agestis,Brown Argus,1999,192,1.99,1976-2013
Aricia agestis,Brown Argus,2000,223,2.09,1976-2013
Aricia agestis,Brown Argus,2001,215,1.81,1976-2013
Aricia agestis,Brown Argus,2002,237,1.87,1976-2013
Aricia agestis,Brown Argus,2003,284,2.01,1976-2013
Aricia agestis,Brown Argus,2004,305,2.01,1976-2013
Aricia agestis,Brown Argus,2005,339,2.03,1976-2013
Aricia agestis,Brown Argus,2006,408,2.15,1976-2013
Aricia agestis,Brown Argus,2007,423,1.77,1976-2013
Aricia agestis,Brown Argus,2008,439,1.67,1976-2013
Aricia agestis,Brown Argus,2009,542,1.96,1976-2013
Aricia agestis,Brown Argus,2010,598,2.23,1976-2013
Aricia agestis,Brown Argus,2011,639,2.09,1976-2013
Aricia agestis,Brown Argus,2012,601,1.46,1976-2013
Aricia agestis,Brown Argus,2013,641,1.97,1976-2013
Aricia artaxerxes,Northern Brown Argus,1979,5,2.26,1976-2013
Aricia artaxerxes,Northern Brown Argus,1980,5,2.05,1976-2013
Aricia artaxerxes,Northern Brown Argus,1981,6,1.29,1976-2013
Aricia artaxerxes,Northern Brown Argus,1982,6,2.12,1976-2013
Aricia artaxerxes,Northern Brown Argus,1983,8,2.19,1976-2013
Aricia artaxerxes,Northern Brown Argus,1984,6,2.01,1976-2013
Aricia artaxerxes,Northern Brown Argus,1985,5,1.6,1976-2013
Aricia artaxerxes,Northern Brown Argus,1986,6,2.06,1976-2013
Aricia artaxerxes,Northern Brown Argus,1987,7,2.14,1976-2013
Aricia artaxerxes,Northern Brown Argus,1988,6,2.3,1976-2013
Aricia artaxerxes,Northern Brown Argus,1989,9,2.37,1976-2013
Aricia artaxerxes,Northern Brown Argus,1990,12,2.19,1976-2013
Aricia artaxerxes,Northern Brown Argus,1991,9,2.03,1976-2013
Aricia artaxerxes,Northern Brown Argus,1992,12,2.41,1976-2013
Aricia artaxerxes,Northern Brown Argus,1993,10,2.34,1976-2013
Aricia artaxerxes,Northern Brown Argus,1994,16,2.34,1976-2013
Aricia artaxerxes,Northern Brown Argus,1995,15,2.21,1976-2013
Aricia artaxerxes,Northern Brown Argus,1996,16,1.96,1976-2013
Aricia artaxerxes,Northern Brown Argus,1997,21,2.1,1976-2013
Aricia artaxerxes,Northern Brown Argus,1998,21,2.03,1976-2013
Aricia artaxerxes,Northern Brown Argus,1999,24,1.95,1976-2013
Aricia artaxerxes,Northern Brown Argus,2000,26,2.11,1976-2013
Aricia artaxerxes,Northern Brown Argus,2001,19,1.95,1976-2013
Aricia artaxerxes,Northern Brown Argus,2002,25,1.92,1976-2013
Aricia artaxerxes,Northern Brown Argus,2003,34,2.01,1976-2013
Aricia artaxerxes,Northern Brown Argus,2004,28,1.9,1976-2013
Aricia artaxerxes,Northern Brown Argus,2005,23,1.85,1976-2013
Aricia artaxerxes,Northern Brown Argus,2006,30,1.88,1976-2013
Aricia artaxerxes,Northern Brown Argus,2007,22,1.51,1976-2013
Aricia artaxerxes,Northern Brown Argus,2008,22,1.81,1976-2013
Aricia artaxerxes,Northern Brown Argus,2009,32,1.87,1976-2013
Aricia artaxerxes,Northern Brown Argus,2010,32,1.84,1976-2013
Aricia artaxerxes,Northern Brown Argus,2011,34,1.92,1976-2013
Aricia artaxerxes,Northern Brown Argus,2012,21,1.72,1976-2013
Aricia artaxerxes,Northern Brown Argus,2013,40,1.79,1976-2013
Polyommatus icarus,Common Blue,1976,35,2.4,1976-2013
Polyommatus icarus,Common Blue,1977,52,1.78,1976-2013
Polyommatus icarus,Common Blue,1978,57,1.69,1976-2013
Polyommatus icarus,Common Blue,1979,76,2.01,1976-2013
Polyommatus icarus,Common Blue,1980,82,1.99,1976-2013
Polyommatus icarus,Common Blue,1981,82,1.87,1976-2013
Polyommatus icarus,Common Blue,1982,85,2.12,1976-2013
Polyommatus icarus,Common Blue,1983,93,2.27,1976-2013
Polyommatus icarus,Common Blue,1984,97,2.34,1976-2013
Polyommatus icarus,Common Blue,1985,103,1.92,1976-2013
Polyommatus icarus,Common Blue,1986,110,1.83,1976-2013
Polyommatus icarus,Common Blue,1987,119,1.93,1976-2013
Polyommatus icarus,Common Blue,1988,129,1.96,1976-2013
Polyommatus icarus,Common Blue,1989,144,2.22,1976-2013
Polyommatus icarus,Common Blue,1990,166,2.17,1976-2013
Polyommatus icarus,Common Blue,1991,181,2.01,1976-2013
Polyommatus icarus,Common Blue,1992,204,2.1,1976-2013
Polyommatus icarus,Common Blue,1993,214,1.89,1976-2013
Polyommatus icarus,Common Blue,1994,234,2.01,1976-2013
Polyommatus icarus,Common Blue,1995,281,2.08,1976-2013
Polyommatus icarus,Common Blue,1996,312,2.2,1976-2013
Polyommatus icarus,Common Blue,1997,333,2.17,1976-2013
Polyommatus icarus,Common Blue,1998,349,1.88,1976-2013
Polyommatus icarus,Common Blue,1999,373,1.93,1976-2013
Polyommatus icarus,Common Blue,2000,438,1.95,1976-2013
Polyommatus icarus,Common Blue,2001,418,1.84,1976-2013
Polyommatus icarus,Common Blue,2002,501,1.93,1976-2013
Polyommatus icarus,Common Blue,2003,599,2.2,1976-2013
Polyommatus icarus,Common Blue,2004,628,2.07,1976-2013
Polyommatus icarus,Common Blue,2005,670,2.02,1976-2013
Polyommatus icarus,Common Blue,2006,784,2.11,1976-2013
Polyommatus icarus,Common Blue,2007,849,1.57,1976-2013
Polyommatus icarus,Common Blue,2008,872,1.76,1976-2013
Polyommatus icarus,Common Blue,2009,1209,1.96,1976-2013
Polyommatus icarus,Common Blue,2010,1357,2.31,1976-2013
Polyommatus icarus,Common Blue,2011,1351,1.95,1976-2013
Polyommatus icarus,Common Blue,2012,1310,1.54,1976-2013
Polyommatus icarus,Common Blue,2013,1448,2.01,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1976,9,2.19,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1977,9,1.78,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1978,11,1.96,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1979,14,2.12,1976-2013
Polyommatus (Lysandra) coridon,Chalkhill Blue,1980,19,1.99,1976-2013
