Species,Common name,Year,No. sites,Collated Index,Time period
Polyommatus bellargus,Adonis Blue,1981,9,1.56,1976-2016
Polyommatus bellargus,Adonis Blue,1980,9,1.82,1976-2016
Polyommatus bellargus,Adonis Blue,1983,11,2.11,1976-2016
Polyommatus bellargus,Adonis Blue,1984,12,2.3,1976-2016
Polyommatus bellargus,Adonis Blue,1985,17,1.98,1976-2016
Polyommatus bellargus,Adonis Blue,1986,19,2.14,1976-2016
Polyommatus bellargus,Adonis Blue,1987,20,1.61,1976-2016
Polyommatus bellargus,Adonis Blue,1988,23,1.45,1976-2016
Polyommatus bellargus,Adonis Blue,1989,30,1.81,1976-2016
Polyommatus bellargus,Adonis Blue,1990,32,2.16,1976-2016
Polyommatus bellargus,Adonis Blue,1991,35,1.93,1976-2016
Polyommatus bellargus,Adonis Blue,1992,39,1.84,1976-2016
Polyommatus bellargus,Adonis Blue,1993,40,1.25,1976-2016
Polyommatus bellargus,Adonis Blue,1994,42,1.68,1976-2016
Polyommatus bellargus,Adonis Blue,1995,49,1.62,1976-2016
Polyommatus bellargus,Adonis Blue,1996,55,2.32,1976-2016
Polyommatus bellargus,Adonis Blue,1997,58,2.34,1976-2016
Polyommatus bellargus,Adonis Blue,1998,58,1.98,1976-2016
Polyommatus bellargus,Adonis Blue,1999,58,1.93,1976-2016
Polyommatus bellargus,Adonis Blue,2000,61,2.02,1976-2016
Polyommatus bellargus,Adonis Blue,2001,50,1.82,1976-2016
Polyommatus bellargus,Adonis Blue,2002,53,1.9,1976-2016
Polyommatus bellargus,Adonis Blue,2003,59,2.39,1976-2016
Polyommatus bellargus,Adonis Blue,2004,51,2.26,1976-2016
Polyommatus bellargus,Adonis Blue,2005,56,2.38,1976-2016
Polyommatus bellargus,Adonis Blue,2006,69,2.54,1976-2016
Polyommatus bellargus,Adonis Blue,2007,68,1.97,1976-2016
Polyommatus bellargus,Adonis Blue,2008,67,2.06,1976-2016
Polyommatus bellargus,Adonis Blue,2009,65,2.17,1976-2016
Polyommatus bellargus,Adonis Blue,2010,73,2.42,1976-2016
Polyommatus bellargus,Adonis Blue,2011,81,2.14,1976-2016
Polyommatus bellargus,Adonis Blue,2012,58,2.1,1976-2016
Polyommatus bellargus,Adonis Blue,2013,73,2.33,1976-2016
Polyommatus bellargus,Adonis Blue,2014,89,1.97,1976-2016
Polyommatus bellargus,Adonis Blue,2015,92,1.97,1976-2016
Polyommatus bellargus,Adonis Blue,2016,92,1.88,1976-2016
Polyommatus bellargus,Adonis Blue,1979,7,1.66,1976-2016
Polyommatus bellargus,Adonis Blue,1982,11,2.18,1976-2016
Satyrium pruni,Black Hairstreak,2003,6,1.78,1976-2016
Satyrium pruni,Black Hairstreak,2004,8,1.99,1976-2016
Satyrium pruni,Black Hairstreak,2001,7,1.93,1976-2016
Satyrium pruni,Black Hairstreak,2000,6,2,1976-2016
Satyrium pruni,Black Hairstreak,1998,5,1.63,1976-2016
Satyrium pruni,Black Hairstreak,1997,6,1.78,1976-2016
Satyrium pruni,Black Hairstreak,1996,6,2.33,1976-2016
Satyrium pruni,Black Hairstreak,1995,5,2.37,1976-2016
Satyrium pruni,Black Hairstreak,2016,11,2.07,1976-2016
Satyrium pruni,Black Hairstreak,2015,9,2.34,1976-2016
Satyrium pruni,Black Hairstreak,2014,10,1.95,1976-2016
Satyrium pruni,Black Hairstreak,2013,10,1.47,1976-2016
Satyrium pruni,Black Hairstreak,2012,10,0.6,1976-2016
Satyrium pruni,Black Hairstreak,2011,10,2.19,1976-2016
Satyrium pruni,Black Hairstreak,2010,11,2.57,1976-2016
Satyrium pruni,Black Hairstreak,2009,10,2.21,1976-2016
Satyrium pruni,Black Hairstreak,2008,9,2.04,1976-2016
Satyrium pruni,Black Hairstreak,2007,10,2.33,1976-2016
Satyrium pruni,Black Hairstreak,2006,10,2.36,1976-2016
Satyrium pruni,Black Hairstreak,2005,7,1.97,1976-2016
Satyrium pruni,Black Hairstreak,2002,6,2.08,1976-2016
Gonepteryx rhamni,Brimstone,1986,107,1.86,1976-2016
Gonepteryx rhamni,Brimstone,1987,124,1.78,1976-2016
Gonepteryx rhamni,Brimstone,1988,143,1.94,1976-2016
Gonepteryx rhamni,Brimstone,1989,175,1.89,1976-2016
Gonepteryx rhamni,Brimstone,1990,202,1.95,1976-2016
Gonepteryx rhamni,Brimstone,1991,225,2.1,1976-2016
Gonepteryx rhamni,Brimstone,1992,257,2.14,1976-2016
Gonepteryx rhamni,Brimstone,1993,280,1.98,1976-2016
Gonepteryx rhamni,Brimstone,1994,301,1.87,1976-2016
Gonepteryx rhamni,Brimstone,1995,360,1.97,1976-2016
Gonepteryx rhamni,Brimstone,1996,389,2.13,1976-2016
Gonepteryx rhamni,Brimstone,1997,423,2.05,1976-2016
Gonepteryx rhamni,Brimstone,1998,429,1.96,1976-2016
Gonepteryx rhamni,Brimstone,1999,441,1.95,1976-2016
Gonepteryx rhamni,Brimstone,2000,484,2.08,1976-2016
Gonepteryx rhamni,Brimstone,2001,443,1.98,1976-2016
Gonepteryx rhamni,Brimstone,2002,524,1.95,1976-2016
Gonepteryx rhamni,Brimstone,2003,558,1.94,1976-2016
Gonepteryx rhamni,Brimstone,2004,566,2.08,1976-2016
Gonepteryx rhamni,Brimstone,1985,101,2.09,1976-2016
Gonepteryx rhamni,Brimstone,1984,92,2.11,1976-2016
Gonepteryx rhamni,Brimstone,1983,79,2.04,1976-2016
Gonepteryx rhamni,Brimstone,1982,68,2.05,1976-2016
Gonepteryx rhamni,Brimstone,1981,64,1.86,1976-2016
Gonepteryx rhamni,Brimstone,1980,62,1.95,1976-2016
Gonepteryx rhamni,Brimstone,1979,55,1.95,1976-2016
Gonepteryx rhamni,Brimstone,1978,45,1.97,1976-2016
Gonepteryx rhamni,Brimstone,1977,42,2.07,1976-2016
Gonepteryx rhamni,Brimstone,1976,31,2.11,1976-2016
Gonepteryx rhamni,Brimstone,2016,1480,2.05,1976-2016
Gonepteryx rhamni,Brimstone,2015,1405,2.19,1976-2016
Gonepteryx rhamni,Brimstone,2014,1258,2.16,1976-2016
Gonepteryx rhamni,Brimstone,2013,1110,2.08,1976-2016
Gonepteryx rhamni,Brimstone,2012,964,1.76,1976-2016
Gonepteryx rhamni,Brimstone,2011,946,1.96,1976-2016
Gonepteryx rhamni,Brimstone,2010,942,1.95,1976-2016
Gonepteryx rhamni,Brimstone,2009,886,2,1976-2016
Gonepteryx rhamni,Brimstone,2008,713,1.88,1976-2016
Gonepteryx rhamni,Brimstone,2005,587,2.07,1976-2016
Gonepteryx rhamni,Brimstone,2006,619,2.07,1976-2016
Gonepteryx rhamni,Brimstone,2007,684,2.03,1976-2016
Aricia agestis,Brown Argus,2008,445,1.7,1976-2016
Aricia agestis,Brown Argus,2009,546,1.98,1976-2016
Aricia agestis,Brown Argus,2010,603,2.25,1976-2016
Aricia agestis,Brown Argus,2011,644,2.11,1976-2016
Aricia agestis,Brown Argus,2012,604,1.47,1976-2016
Aricia agestis,Brown Argus,2013,648,2,1976-2016
Aricia agestis,Brown Argus,2014,737,2.13,1976-2016
Aricia agestis,Brown Argus,2015,821,1.98,1976-2016
Aricia agestis,Brown Argus,2016,827,1.84,1976-2016
Aricia agestis,Brown Argus,1976,17,2.46,1976-2016
Aricia agestis,Brown Argus,1977,17,2.12,1976-2016
Aricia agestis,Brown Argus,1978,18,1.99,1976-2016
Aricia agestis,Brown Argus,1979,25,2.08,1976-2016
Aricia agestis,Brown Argus,1980,29,1.96,1976-2016
Aricia agestis,Brown Argus,1981,31,1.83,1976-2016
Aricia agestis,Brown Argus,1982,31,2.28,1976-2016
Aricia agestis,Brown Argus,1983,36,2.15,1976-2016
Aricia agestis,Brown Argus,1984,46,2.24,1976-2016
Aricia agestis,Brown Argus,1985,50,1.9,1976-2016
Aricia agestis,Brown Argus,1986,54,1.79,1976-2016
Aricia agestis,Brown Argus,1987,64,1.6,1976-2016
Aricia agestis,Brown Argus,1988,75,1.73,1976-2016
Aricia agestis,Brown Argus,1989,96,1.97,1976-2016
Aricia agestis,Brown Argus,1990,114,2.06,1976-2016
Aricia agestis,Brown Argus,1991,126,2.04,1976-2016
Aricia agestis,Brown Argus,1992,141,1.85,1976-2016
Aricia agestis,Brown Argus,1993,160,1.71,1976-2016
Aricia agestis,Brown Argus,1994,178,2.04,1976-2016
Aricia agestis,Brown Argus,1995,220,2.26,1976-2016
Aricia agestis,Brown Argus,1996,251,2.45,1976-2016
Aricia agestis,Brown Argus,1997,269,2.26,1976-2016
Aricia agestis,Brown Argus,1998,263,1.8,1976-2016
Aricia agestis,Brown Argus,1999,281,1.98,1976-2016
Aricia agestis,Brown Argus,2000,294,2.11,1976-2016
Aricia agestis,Brown Argus,2001,279,1.88,1976-2016
Aricia agestis,Brown Argus,2002,290,1.87,1976-2016
Aricia agestis,Brown Argus,2003,328,2.03,1976-2016
Aricia agestis,Brown Argus,2004,337,2.04,1976-2016
Aricia agestis,Brown Argus,2005,367,2.06,1976-2016
Aricia agestis,Brown Argus,2006,413,2.17,1976-2016
Aricia agestis,Brown Argus,2007,429,1.79,1976-2016
Thecla betulae,Brown Hairstreak,1983,7,1.44,1976-2016
Thecla betulae,Brown Hairstreak,2016,96,1.98,1976-2016
Thecla betulae,Brown Hairstreak,1985,9,2.08,1976-2016
Thecla betulae,Brown Hairstreak,1986,10,2.06,1976-2016
Thecla betulae,Brown Hairstreak,1987,10,1.77,1976-2016
Thecla betulae,Brown Hairstreak,1988,9,1.92,1976-2016
Thecla betulae,Brown Hairstreak,1989,12,1.92,1976-2016
Thecla betulae,Brown Hairstreak,1990,12,2.14,1976-2016
Thecla betulae,Brown Hairstreak,1991,14,2.16,1976-2016
Thecla betulae,Brown Hairstreak,1992,16,1.91,1976-2016
Thecla betulae,Brown Hairstreak,1993,18,1.9,1976-2016
Thecla betulae,Brown Hairstreak,1994,19,1.97,1976-2016
Thecla betulae,Brown Hairstreak,1995,20,2.65,1976-2016
Thecla betulae,Brown Hairstreak,1996,22,2.31,1976-2016
Thecla betulae,Brown Hairstreak,1997,22,1.84,1976-2016
Thecla betulae,Brown Hairstreak,1998,24,2.09,1976-2016
Thecla betulae,Brown Hairstreak,1999,23,2.2,1976-2016
Thecla betulae,Brown Hairstreak,2000,23,2.16,1976-2016
Thecla betulae,Brown Hairstreak,2001,23,1.7,1976-2016
Thecla betulae,Brown Hairstreak,2002,27,1.67,1976-2016
Thecla betulae,Brown Hairstreak,2003,30,1.78,1976-2016
Thecla betulae,Brown Hairstreak,2004,34,2.07,1976-2016
Thecla betulae,Brown Hairstreak,2005,35,2.06,1976-2016
Thecla betulae,Brown Hairstreak,2006,38,2.07,1976-2016
Thecla betulae,Brown Hairstreak,2007,47,2.15,1976-2016
Thecla betulae,Brown Hairstreak,2008,42,1.83,1976-2016
Thecla betulae,Brown Hairstreak,2009,48,1.98,1976-2016
Thecla betulae,Brown Hairstreak,2010,49,2,1976-2016
Thecla betulae,Brown Hairstreak,2011,72,2.19,1976-2016
Thecla betulae,Brown Hairstreak,2012,57,1.9,1976-2016
Thecla betulae,Brown Hairstreak,2013,65,1.9,1976-2016
Thecla betulae,Brown Hairstreak,2014,71,2.13,1976-2016
Thecla betulae,Brown Hairstreak,2015,89,1.93,1976-2016
Thecla betulae,Brown Hairstreak,1984,8,2.1,1976-2016
Polyommatus coridon,Chalk Hill Blue,1976,9,2.2,1976-2016
Polyommatus coridon,Chalk Hill Blue,2016,188,1.77,1976-2016
Polyommatus coridon,Chalk Hill Blue,1978,11,1.97,1976-2016
Polyommatus coridon,Chalk Hill Blue,1979,14,2.13,1976-2016
Polyommatus coridon,Chalk Hill Blue,1980,19,2,1976-2016
Polyommatus coridon,Chalk Hill Blue,1981,21,1.62,1976-2016
Polyommatus coridon,Chalk Hill Blue,1982,25,1.88,1976-2016
Polyommatus coridon,Chalk Hill Blue,1983,29,1.85,1976-2016
Polyommatus coridon,Chalk Hill Blue,1984,29,2.05,1976-2016
Polyommatus coridon,Chalk Hill Blue,1985,35,1.94,1976-2016
Polyommatus coridon,Chalk Hill Blue,1986,38,2.13,1976-2016
Polyommatus coridon,Chalk Hill Blue,1987,44,2.04,1976-2016
Polyommatus coridon,Chalk Hill Blue,1988,52,1.95,1976-2016
Polyommatus coridon,Chalk Hill Blue,1989,64,2.03,1976-2016
Polyommatus coridon,Chalk Hill Blue,1990,80,2.04,1976-2016
Polyommatus coridon,Chalk Hill Blue,1991,79,2.06,1976-2016
Polyommatus coridon,Chalk Hill Blue,1992,91,2.12,1976-2016
Polyommatus coridon,Chalk Hill Blue,1993,93,1.94,1976-2016
Polyommatus coridon,Chalk Hill Blue,1994,100,1.98,1976-2016
Polyommatus coridon,Chalk Hill Blue,1995,118,2.06,1976-2016
Polyommatus coridon,Chalk Hill Blue,1996,123,2.18,1976-2016
Polyommatus coridon,Chalk Hill Blue,1997,123,2.2,1976-2016
Polyommatus coridon,Chalk Hill Blue,1998,124,2.03,1976-2016
Polyommatus coridon,Chalk Hill Blue,1999,127,2.15,1976-2016
Polyommatus coridon,Chalk Hill Blue,2000,135,1.96,1976-2016
Polyommatus coridon,Chalk Hill Blue,2001,114,1.84,1976-2016
Polyommatus coridon,Chalk Hill Blue,2002,110,1.8,1976-2016
Polyommatus coridon,Chalk Hill Blue,2003,132,1.99,1976-2016
Polyommatus coridon,Chalk Hill Blue,2004,119,1.97,1976-2016
Polyommatus coridon,Chalk Hill Blue,2005,111,2.12,1976-2016
Polyommatus coridon,Chalk Hill Blue,2006,135,2.19,1976-2016
Polyommatus coridon,Chalk Hill Blue,2007,130,1.7,1976-2016
Polyommatus coridon,Chalk Hill Blue,2008,115,1.84,1976-2016
Polyommatus coridon,Chalk Hill Blue,2009,148,1.85,1976-2016
Polyommatus coridon,Chalk Hill Blue,2010,140,2.14,1976-2016
Polyommatus coridon,Chalk Hill Blue,2011,153,2.04,1976-2016
Polyommatus coridon,Chalk Hill Blue,2012,152,2.11,1976-2016
Polyommatus coridon,Chalk Hill Blue,2013,171,2.35,1976-2016
Polyommatus coridon,Chalk Hill Blue,2014,175,2.01,1976-2016
Polyommatus coridon,Chalk Hill Blue,2015,181,1.99,1976-2016
Polyommatus coridon,Chalk Hill Blue,1977,9,1.8,1976-2016
Polygonia c-album,Comma,1999,453,2,1976-2016
Polygonia c-album,Comma,2000,494,2.17,1976-2016
Polygonia c-album,Comma,2001,447,2.13,1976-2016
Polygonia c-album,Comma,2002,544,2.01,1976-2016
Polygonia c-album,Comma,2003,613,2.28,1976-2016
Polygonia c-album,Comma,2004,610,2.14,1976-2016
Polygonia c-album,Comma,2005,641,2.16,1976-2016
Polygonia c-album,Comma,2006,701,2.27,1976-2016
Polygonia c-album,Comma,2007,824,2,1976-2016
Polygonia c-album,Comma,2008,862,2.11,1976-2016
Polygonia c-album,Comma,2009,1230,2.34,1976-2016
Polygonia c-album,Comma,2010,1278,2.19,1976-2016
Polygonia c-album,Comma,2011,1292,2.05,1976-2016
Polygonia c-album,Comma,2012,1302,1.93,1976-2016
Polygonia c-album,Comma,2013,1493,2.15,1976-2016
Polygonia c-album,Comma,2014,1593,2.06,1976-2016
Polygonia c-album,Comma,2015,1741,2.11,1976-2016
Polygonia c-album,Comma,2016,1771,1.97,1976-2016
Polygonia c-album,Comma,1976,22,1.93,1976-2016
Polygonia c-album,Comma,1977,29,1.29,1976-2016
Polygonia c-album,Comma,1978,30,1.63,1976-2016
Polygonia c-album,Comma,1979,39,1.8,1976-2016
Polygonia c-album,Comma,1980,51,1.79,1976-2016
Polygonia c-album,Comma,1981,55,1.76,1976-2016
Polygonia c-album,Comma,1982,65,2.24,1976-2016
Polygonia c-album,Comma,1983,76,1.99,1976-2016
Polygonia c-album,Comma,1984,88,1.84,1976-2016
Polygonia c-album,Comma,1985,98,1.9,1976-2016
Polygonia c-album,Comma,1986,103,2.04,1976-2016
Polygonia c-album,Comma,1987,123,2.05,1976-2016
Polygonia c-album,Comma,1988,142,1.87,1976-2016
Polygonia c-album,Comma,1989,171,2.12,1976-2016
Polygonia c-album,Comma,1990,195,2.09,1976-2016
Polygonia c-album,Comma,1991,222,2.2,1976-2016
Polygonia c-album,Comma,1992,260,2.12,1976-2016
Polygonia c-album,Comma,1993,269,1.6,1976-2016
Polygonia c-album,Comma,1994,290,1.6,1976-2016
Polygonia c-album,Comma,1995,360,2.04,1976-2016
Polygonia c-album,Comma,1996,392,1.97,1976-2016
Polygonia c-album,Comma,1997,431,2.16,1976-2016
Polygonia c-album,Comma,1998,437,1.89,1976-2016
Polyommatus icarus,Common Blue,1976,36,2.41,1976-2016
Polyommatus icarus,Common Blue,2016,1800,1.69,1976-2016
Polyommatus icarus,Common Blue,1978,57,1.69,1976-2016
Polyommatus icarus,Common Blue,1979,76,2.01,1976-2016
Polyommatus icarus,Common Blue,1980,84,2,1976-2016
Polyommatus icarus,Common Blue,1981,85,1.87,1976-2016
Polyommatus icarus,Common Blue,1982,92,2.08,1976-2016
Polyommatus icarus,Common Blue,1983,108,2.26,1976-2016
Polyommatus icarus,Common Blue,1984,117,2.28,1976-2016
Polyommatus icarus,Common Blue,1985,128,1.91,1976-2016
Polyommatus icarus,Common Blue,1986,135,1.82,1976-2016
Polyommatus icarus,Common Blue,1987,156,1.87,1976-2016
Polyommatus icarus,Common Blue,1988,178,1.96,1976-2016
Polyommatus icarus,Common Blue,1989,204,2.17,1976-2016
Polyommatus icarus,Common Blue,1990,238,2.27,1976-2016
Polyommatus icarus,Common Blue,1991,264,2.08,1976-2016
Polyommatus icarus,Common Blue,1992,294,2.08,1976-2016
Polyommatus icarus,Common Blue,1993,318,1.87,1976-2016
Polyommatus icarus,Common Blue,1994,350,2.05,1976-2016
Polyommatus icarus,Common Blue,1995,412,2.13,1976-2016
Polyommatus icarus,Common Blue,1996,456,2.22,1976-2016
Polyommatus icarus,Common Blue,1997,476,2.21,1976-2016
Polyommatus icarus,Common Blue,1998,482,1.86,1976-2016
Polyommatus icarus,Common Blue,1999,503,1.95,1976-2016
Polyommatus icarus,Common Blue,2000,539,1.97,1976-2016
Polyommatus icarus,Common Blue,2001,519,1.86,1976-2016
Polyommatus icarus,Common Blue,2002,592,1.94,1976-2016
Polyommatus icarus,Common Blue,2003,669,2.21,1976-2016
Polyommatus icarus,Common Blue,2004,694,2.09,1976-2016
Polyommatus icarus,Common Blue,2005,721,2.04,1976-2016
Polyommatus icarus,Common Blue,2006,787,2.12,1976-2016
Polyommatus icarus,Common Blue,2007,851,1.58,1976-2016
Polyommatus icarus,Common Blue,2008,874,1.77,1976-2016
Polyommatus icarus,Common Blue,2009,1212,1.97,1976-2016
Polyommatus icarus,Common Blue,2010,1358,2.32,1976-2016
Polyommatus icarus,Common Blue,2011,1352,1.96,1976-2016
Polyommatus icarus,Common Blue,2012,1310,1.56,1976-2016
Polyommatus icarus,Common Blue,2013,1457,2.02,1976-2016
Polyommatus icarus,Common Blue,2014,1611,2.04,1976-2016
Polyommatus icarus,Common Blue,2015,1792,2.01,1976-2016
Polyommatus icarus,Common Blue,1977,54,1.77,1976-2016
Argynnis aglaja,Dark Green Fritillary,1976,16,2.56,1976-2016
Argynnis aglaja,Dark Green Fritillary,2016,333,2.04,1976-2016
Argynnis aglaja,Dark Green Fritillary,1978,22,2.05,1976-2016
Argynnis aglaja,Dark Green Fritillary,1979,37,1.87,1976-2016
Argynnis aglaja,Dark Green Fritillary,1980,42,1.79,1976-2016
Argynnis aglaja,Dark Green Fritillary,1981,46,1.48,1976-2016
Argynnis aglaja,Dark Green Fritillary,1982,47,1.68,1976-2016
Argynnis aglaja,Dark Green Fritillary,1983,55,1.58,1976-2016
Argynnis aglaja,Dark Green Fritillary,1984,59,1.97,1976-2016
Argynnis aglaja,Dark Green Fritillary,1985,63,1.82,1976-2016
Argynnis aglaja,Dark Green Fritillary,1986,66,1.88,1976-2016
Argynnis aglaja,Dark Green Fritillary,1987,72,1.94,1976-2016
Argynnis aglaja,Dark Green Fritillary,1988,88,1.7,1976-2016
Argynnis aglaja,Dark Green Fritillary,1989,104,1.62,1976-2016
Argynnis aglaja,Dark Green Fritillary,1990,114,1.69,1976-2016
Argynnis aglaja,Dark Green Fritillary,1991,125,1.84,1976-2016
Argynnis aglaja,Dark Green Fritillary,1992,136,1.85,1976-2016
Argynnis aglaja,Dark Green Fritillary,1993,138,1.71,1976-2016
Argynnis aglaja,Dark Green Fritillary,1994,160,1.81,1976-2016
Argynnis aglaja,Dark Green Fritillary,1995,185,2.08,1976-2016
Argynnis aglaja,Dark Green Fritillary,1996,199,2.15,1976-2016
Argynnis aglaja,Dark Green Fritillary,1997,203,2.31,1976-2016
Argynnis aglaja,Dark Green Fritillary,1998,192,2.05,1976-2016
Argynnis aglaja,Dark Green Fritillary,1999,195,1.99,1976-2016
Argynnis aglaja,Dark Green Fritillary,2000,203,1.87,1976-2016
Argynnis aglaja,Dark Green Fritillary,2001,170,1.91,1976-2016
Argynnis aglaja,Dark Green Fritillary,2002,202,1.88,1976-2016
Argynnis aglaja,Dark Green Fritillary,2003,224,2.16,1976-2016
Argynnis aglaja,Dark Green Fritillary,2004,164,2.2,1976-2016
Argynnis aglaja,Dark Green Fritillary,2005,134,2.18,1976-2016
Argynnis aglaja,Dark Green Fritillary,2006,236,2.33,1976-2016
Argynnis aglaja,Dark Green Fritillary,2007,216,2.2,1976-2016
Argynnis aglaja,Dark Green Fritillary,2008,209,2.06,1976-2016
Argynnis aglaja,Dark Green Fritillary,2009,212,2.19,1976-2016
Argynnis aglaja,Dark Green Fritillary,2010,249,2.27,1976-2016
Argynnis aglaja,Dark Green Fritillary,2011,264,2.35,1976-2016
Argynnis aglaja,Dark Green Fritillary,2012,221,2.15,1976-2016
Argynnis aglaja,Dark Green Fritillary,2013,308,2.39,1976-2016
Argynnis aglaja,Dark Green Fritillary,2014,359,2.2,1976-2016
Argynnis aglaja,Dark Green Fritillary,2015,369,2.21,1976-2016
Argynnis aglaja,Dark Green Fritillary,1977,25,1.98,1976-2016
Erynnis tages,Dingy Skipper,1976,13,2.15,1976-2016
Erynnis tages,Dingy Skipper,2001,165,1.86,1976-2016
Erynnis tages,Dingy Skipper,1978,20,1.92,1976-2016
Erynnis tages,Dingy Skipper,1979,29,2.11,1976-2016
Erynnis tages,Dingy Skipper,1980,33,2.09,1976-2016
Erynnis tages,Dingy Skipper,1981,32,1.92,1976-2016
Erynnis tages,Dingy Skipper,1982,39,2.08,1976-2016
Erynnis tages,Dingy Skipper,1983,41,2.09,1976-2016
Erynnis tages,Dingy Skipper,1984,48,2.12,1976-2016
Erynnis tages,Dingy Skipper,1985,48,2.13,1976-2016
Erynnis tages,Dingy Skipper,1986,56,1.99,1976-2016
Erynnis tages,Dingy Skipper,1987,66,2.11,1976-2016
Erynnis tages,Dingy Skipper,1988,85,2.18,1976-2016
Erynnis tages,Dingy Skipper,1989,106,1.98,1976-2016
Erynnis tages,Dingy Skipper,1990,126,2.15,1976-2016
Erynnis tages,Dingy Skipper,1991,122,1.96,1976-2016
Erynnis tages,Dingy Skipper,1992,151,1.99,1976-2016
Erynnis tages,Dingy Skipper,1993,156,1.99,1976-2016
Erynnis tages,Dingy Skipper,2002,189,1.97,1976-2016
Erynnis tages,Dingy Skipper,2003,212,1.94,1976-2016
Erynnis tages,Dingy Skipper,2004,192,1.93,1976-2016
Erynnis tages,Dingy Skipper,2005,161,1.99,1976-2016
Erynnis tages,Dingy Skipper,2006,177,1.86,1976-2016
Erynnis tages,Dingy Skipper,2007,198,1.91,1976-2016
Erynnis tages,Dingy Skipper,2008,218,1.8,1976-2016
Erynnis tages,Dingy Skipper,2009,190,1.94,1976-2016
Erynnis tages,Dingy Skipper,2010,242,2.06,1976-2016
Erynnis tages,Dingy Skipper,2011,281,2.16,1976-2016
Erynnis tages,Dingy Skipper,2012,171,2.02,1976-2016
Erynnis tages,Dingy Skipper,2013,259,1.97,1976-2016
Erynnis tages,Dingy Skipper,2014,305,2.08,1976-2016
Erynnis tages,Dingy Skipper,2015,325,2.09,1976-2016
Erynnis tages,Dingy Skipper,2016,338,1.98,1976-2016
Erynnis tages,Dingy Skipper,1994,163,1.9,1976-2016
Erynnis tages,Dingy Skipper,1995,181,2.02,1976-2016
Erynnis tages,Dingy Skipper,1996,205,1.86,1976-2016
Erynnis tages,Dingy Skipper,1997,203,2.16,1976-2016
Erynnis tages,Dingy Skipper,1998,206,1.97,1976-2016
Erynnis tages,Dingy Skipper,1999,211,1.93,1976-2016
Erynnis tages,Dingy Skipper,2000,212,1.9,1976-2016
Erynnis tages,Dingy Skipper,1977,15,1.74,1976-2016
Hamearis lucina,Duke of Burgundy,2003,66,1.77,1976-2016
Hamearis lucina,Duke of Burgundy,2004,50,1.89,1976-2016
Hamearis lucina,Duke of Burgundy,2005,39,1.85,1976-2016
Hamearis lucina,Duke of Burgundy,2006,58,1.85,1976-2016
Hamearis lucina,Duke of Burgundy,2007,65,1.76,1976-2016
Hamearis lucina,Duke of Burgundy,2008,84,1.78,1976-2016
Hamearis lucina,Duke of Burgundy,2009,74,1.85,1976-2016
Hamearis lucina,Duke of Burgundy,2010,85,1.92,1976-2016
Hamearis lucina,Duke of Burgundy,2011,105,2.1,1976-2016
Hamearis lucina,Duke of Burgundy,2012,74,1.85,1976-2016
Hamearis lucina,Duke of Burgundy,2013,88,1.85,1976-2016
Hamearis lucina,Duke of Burgundy,2014,98,2.01,1976-2016
Hamearis lucina,Duke of Burgundy,2015,96,1.99,1976-2016
Hamearis lucina,Duke of Burgundy,2016,104,2.07,1976-2016
Hamearis lucina,Duke of Burgundy,1980,12,2.25,1976-2016
Hamearis lucina,Duke of Burgundy,1982,17,1.83,1976-2016
Hamearis lucina,Duke of Burgundy,1983,21,2.03,1976-2016
Hamearis lucina,Duke of Burgundy,1984,23,2.09,1976-2016
Hamearis lucina,Duke of Burgundy,1985,25,1.95,1976-2016
Hamearis lucina,Duke of Burgundy,1986,26,1.8,1976-2016
Hamearis lucina,Duke of Burgundy,1987,34,2.02,1976-2016
Hamearis lucina,Duke of Burgundy,1979,9,2.23,1976-2016
Hamearis lucina,Duke of Burgundy,1988,36,1.99,1976-2016
Hamearis lucina,Duke of Burgundy,1989,39,2.08,1976-2016
Hamearis lucina,Duke of Burgundy,1990,43,2.34,1976-2016
Hamearis lucina,Duke of Burgundy,1991,44,2.33,1976-2016
Hamearis lucina,Duke of Burgundy,1992,52,2.29,1976-2016
Hamearis lucina,Duke of Burgundy,1993,65,2.03,1976-2016
Hamearis lucina,Duke of Burgundy,1994,77,1.93,1976-2016
Hamearis lucina,Duke of Burgundy,1995,75,2.06,1976-2016
Hamearis lucina,Duke of Burgundy,1996,72,1.99,1976-2016
Hamearis lucina,Duke of Burgundy,1997,78,2.1,1976-2016
Hamearis lucina,Duke of Burgundy,1998,74,2.1,1976-2016
Hamearis lucina,Duke of Burgundy,1999,73,1.95,1976-2016
Hamearis lucina,Duke of Burgundy,2000,81,2.05,1976-2016
Hamearis lucina,Duke of Burgundy,2001,40,2.07,1976-2016
Hamearis lucina,Duke of Burgundy,2002,63,1.94,1976-2016
Thymelicus lineola/sylvestris,Essex/Small Skipper,1976,26,1.91,1976-2016
Thymelicus lineola/sylvestris,Essex/Small Skipper,2016,1259,1.8,1976-2016
Thymelicus lineola/sylvestris,Essex/Small Skipper,1978,45,1.81,1976-2016
Thymelicus lineola/sylvestris,Essex/Small Skipper,1979,53,2.04,1976-2016
Thymelicus lineola/sylvestris,Essex/Small Skipper,1980,58,1.91,1976-2016
Thymelicus lineola/sylvestris,Essex/Small Skipper,1981,61,2.11,1976-2016
Thymelicus lineola/sylvestris,Essex/Small Skipper,1982,62,2.28,1976-2016
Thymelicus lineola/sylvestris,Essex/Small Skipper,1983,67,2.22,1976-2016
