Species,Common name,Year,No. sites,Collated Index,Time period
Pieris rapae,Small White,1993,305,1.75,1976-2014
Pieris rapae,Small White,1994,342,2.17,1976-2014
Pieris rapae,Small White,1995,401,2.35,1976-2014
Pieris rapae,Small White,1996,438,1.96,1976-2014
Pieris rapae,Small White,1997,469,2.27,1976-2014
Pieris rapae,Small White,1998,483,1.93,1976-2014
Pieris rapae,Small White,1999,498,1.86,1976-2014
Pieris rapae,Small White,2000,550,1.86,1976-2014
Pieris rapae,Small White,2001,526,1.88,1976-2014
Pieris rapae,Small White,2002,607,1.85,1976-2014
Pieris rapae,Small White,2003,694,2.14,1976-2014
Pieris rapae,Small White,2004,719,2.09,1976-2014
Pieris rapae,Small White,2005,746,1.93,1976-2014
Pieris rapae,Small White,2006,834,1.97,1976-2014
Pieris rapae,Small White,2007,1018,1.79,1976-2014
Pieris rapae,Small White,2008,1026,1.8,1976-2014
Pieris rapae,Small White,2009,1580,2.09,1976-2014
Pieris rapae,Small White,2010,1565,1.97,1976-2014
Pieris rapae,Small White,2011,1558,1.95,1976-2014
Pieris rapae,Small White,2012,1588,1.6,1976-2014
Pieris rapae,Small White,2013,1803,2.29,1976-2014
Pieris rapae,Small White,2014,1913,1.82,1976-2014
Pieris napi,Green-veined White,1976,36,1.84,1976-2014
Pieris napi,Green-veined White,1977,61,1.74,1976-2014
Pieris napi,Green-veined White,1978,68,2.21,1976-2014
Pieris napi,Green-veined White,1979,84,2.19,1976-2014
Pieris napi,Green-veined White,1980,88,2.09,1976-2014
Pieris napi,Green-veined White,1981,93,2.02,1976-2014
Pieris napi,Green-veined White,1982,97,2.2,1976-2014
Pieris napi,Green-veined White,1983,108,2.04,1976-2014
Pieris napi,Green-veined White,1984,116,2.01,1976-2014
Pieris napi,Green-veined White,1985,127,1.88,1976-2014
Pieris napi,Green-veined White,1986,134,2.05,1976-2014
Pieris napi,Green-veined White,1987,156,1.91,1976-2014
Pieris napi,Green-veined White,1988,177,2.06,1976-2014
Pieris napi,Green-veined White,1989,211,2.16,1976-2014
Pieris napi,Green-veined White,1990,238,1.96,1976-2014
Pieris napi,Green-veined White,1991,264,1.89,1976-2014
Pieris napi,Green-veined White,1992,298,2.12,1976-2014
Pieris napi,Green-veined White,1993,323,1.84,1976-2014
Pieris napi,Green-veined White,1994,355,1.89,1976-2014
Pieris napi,Green-veined White,1995,412,2.08,1976-2014
Pieris napi,Green-veined White,1996,451,1.83,1976-2014
Pieris napi,Green-veined White,1997,478,2.13,1976-2014
Pieris napi,Green-veined White,1998,496,2.09,1976-2014
Pieris napi,Green-veined White,1999,504,1.97,1976-2014
Pieris napi,Green-veined White,2000,555,2.04,1976-2014
Pieris napi,Green-veined White,2001,526,1.9,1976-2014
Pieris napi,Green-veined White,2002,617,2.02,1976-2014
Pieris napi,Green-veined White,2003,681,2.04,1976-2014
Pieris napi,Green-veined White,2004,704,2.08,1976-2014
Pieris napi,Green-veined White,2005,729,1.92,1976-2014
Pieris napi,Green-veined White,2006,800,1.82,1976-2014
Pieris napi,Green-veined White,2007,975,1.8,1976-2014
Pieris napi,Green-veined White,2008,995,1.86,1976-2014
Pieris napi,Green-veined White,2009,1487,2.21,1976-2014
Pieris napi,Green-veined White,2010,1516,2.09,1976-2014
Pieris napi,Green-veined White,2011,1584,2.08,1976-2014
Pieris napi,Green-veined White,2012,1561,1.72,1976-2014
Pieris napi,Green-veined White,2013,1759,2.15,1976-2014
Pieris napi,Green-veined White,2014,1888,2.08,1976-2014
Anthocharis cardamines,Orange-tip,1976,35,1.98,1976-2014
Anthocharis cardamines,Orange-tip,1977,54,1.85,1976-2014
Anthocharis cardamines,Orange-tip,1978,59,1.99,1976-2014
Anthocharis cardamines,Orange-tip,1979,74,1.96,1976-2014
Anthocharis cardamines,Orange-tip,1980,80,2.03,1976-2014
Anthocharis cardamines,Orange-tip,1981,82,1.98,1976-2014
Anthocharis cardamines,Orange-tip,1982,88,1.87,1976-2014
Anthocharis cardamines,Orange-tip,1983,98,1.96,1976-2014
Anthocharis cardamines,Orange-tip,1984,107,2.07,1976-2014
Anthocharis cardamines,Orange-tip,1985,118,2.05,1976-2014
Anthocharis cardamines,Orange-tip,1986,125,1.88,1976-2014
Anthocharis cardamines,Orange-tip,1987,144,2.07,1976-2014
Anthocharis cardamines,Orange-tip,1988,165,1.92,1976-2014
Anthocharis cardamines,Orange-tip,1989,198,1.99,1976-2014
Anthocharis cardamines,Orange-tip,1990,227,2.23,1976-2014
Anthocharis cardamines,Orange-tip,1991,253,2.15,1976-2014
Anthocharis cardamines,Orange-tip,1992,281,2.06,1976-2014
Anthocharis cardamines,Orange-tip,1993,311,2.12,1976-2014
Anthocharis cardamines,Orange-tip,1994,337,1.97,1976-2014
Anthocharis cardamines,Orange-tip,1995,389,1.99,1976-2014
Anthocharis cardamines,Orange-tip,1996,429,1.98,1976-2014
Anthocharis cardamines,Orange-tip,1997,455,2.07,1976-2014
Anthocharis cardamines,Orange-tip,1998,473,1.94,1976-2014
Anthocharis cardamines,Orange-tip,1999,484,1.95,1976-2014
Anthocharis cardamines,Orange-tip,2000,536,2.01,1976-2014
Anthocharis cardamines,Orange-tip,2001,494,1.88,1976-2014
Anthocharis cardamines,Orange-tip,2002,584,2.06,1976-2014
Anthocharis cardamines,Orange-tip,2003,633,1.93,1976-2014
Anthocharis cardamines,Orange-tip,2004,656,2.01,1976-2014
Anthocharis cardamines,Orange-tip,2005,673,2,1976-2014
Anthocharis cardamines,Orange-tip,2006,714,1.93,1976-2014
Anthocharis cardamines,Orange-tip,2007,771,1.91,1976-2014
Anthocharis cardamines,Orange-tip,2008,809,1.79,1976-2014
Anthocharis cardamines,Orange-tip,2009,938,2.01,1976-2014
Anthocharis cardamines,Orange-tip,2010,966,2.09,1976-2014
Anthocharis cardamines,Orange-tip,2011,1016,2.19,1976-2014
Anthocharis cardamines,Orange-tip,2012,1022,2.04,1976-2014
Anthocharis cardamines,Orange-tip,2013,1118,1.96,1976-2014
Anthocharis cardamines,Orange-tip,2014,1275,2.13,1976-2014
Callophrys rubi,Green Hairstreak,1976,17,2.03,1976-2014
Callophrys rubi,Green Hairstreak,1977,23,2.01,1976-2014
Callophrys rubi,Green Hairstreak,1978,24,2.01,1976-2014
Callophrys rubi,Green Hairstreak,1979,39,1.96,1976-2014
Callophrys rubi,Green Hairstreak,1980,40,2.19,1976-2014
Callophrys rubi,Green Hairstreak,1981,39,1.92,1976-2014
Callophrys rubi,Green Hairstreak,1982,47,2.23,1976-2014
Callophrys rubi,Green Hairstreak,1983,53,2.03,1976-2014
Callophrys rubi,Green Hairstreak,1984,55,2.23,1976-2014
Callophrys rubi,Green Hairstreak,1985,59,2.26,1976-2014
Callophrys rubi,Green Hairstreak,1986,64,1.96,1976-2014
Callophrys rubi,Green Hairstreak,1987,68,1.95,1976-2014
Callophrys rubi,Green Hairstreak,1988,91,2.35,1976-2014
Callophrys rubi,Green Hairstreak,1989,106,1.74,1976-2014
Callophrys rubi,Green Hairstreak,1990,124,2.07,1976-2014
Callophrys rubi,Green Hairstreak,1991,119,1.89,1976-2014
Callophrys rubi,Green Hairstreak,1992,147,2.04,1976-2014
Callophrys rubi,Green Hairstreak,1993,147,2.19,1976-2014
Callophrys rubi,Green Hairstreak,1994,162,2.11,1976-2014
Callophrys rubi,Green Hairstreak,1995,188,2.11,1976-2014
Callophrys rubi,Green Hairstreak,1996,200,1.95,1976-2014
Callophrys rubi,Green Hairstreak,1997,204,2.09,1976-2014
Callophrys rubi,Green Hairstreak,1998,209,1.94,1976-2014
Callophrys rubi,Green Hairstreak,1999,217,1.97,1976-2014
Callophrys rubi,Green Hairstreak,2000,223,2.11,1976-2014
Callophrys rubi,Green Hairstreak,2001,187,1.94,1976-2014
Callophrys rubi,Green Hairstreak,2002,210,1.93,1976-2014
Callophrys rubi,Green Hairstreak,2003,234,1.83,1976-2014
Callophrys rubi,Green Hairstreak,2004,204,1.92,1976-2014
Callophrys rubi,Green Hairstreak,2005,191,2.04,1976-2014
Callophrys rubi,Green Hairstreak,2006,216,2,1976-2014
Callophrys rubi,Green Hairstreak,2007,230,1.96,1976-2014
Callophrys rubi,Green Hairstreak,2008,243,1.74,1976-2014
Callophrys rubi,Green Hairstreak,2009,204,1.9,1976-2014
Callophrys rubi,Green Hairstreak,2010,256,1.99,1976-2014
Callophrys rubi,Green Hairstreak,2011,315,2.12,1976-2014
Callophrys rubi,Green Hairstreak,2012,195,1.58,1976-2014
Callophrys rubi,Green Hairstreak,2013,265,1.78,1976-2014
Callophrys rubi,Green Hairstreak,2014,307,1.96,1976-2014
Thecla betulae,Brown Hairstreak,1983,7,1.44,1976-2014
Thecla betulae,Brown Hairstreak,1984,8,2.1,1976-2014
Thecla betulae,Brown Hairstreak,1985,9,2.08,1976-2014
Thecla betulae,Brown Hairstreak,1986,10,2.06,1976-2014
Thecla betulae,Brown Hairstreak,1987,10,1.77,1976-2014
Thecla betulae,Brown Hairstreak,1988,9,1.92,1976-2014
Thecla betulae,Brown Hairstreak,1989,12,1.92,1976-2014
Thecla betulae,Brown Hairstreak,1990,12,2.14,1976-2014
Thecla betulae,Brown Hairstreak,1991,14,2.16,1976-2014
Thecla betulae,Brown Hairstreak,1992,16,1.91,1976-2014
Thecla betulae,Brown Hairstreak,1993,18,1.9,1976-2014
Thecla betulae,Brown Hairstreak,1994,19,1.97,1976-2014
Thecla betulae,Brown Hairstreak,1995,20,2.65,1976-2014
Thecla betulae,Brown Hairstreak,1996,22,2.3,1976-2014
Thecla betulae,Brown Hairstreak,1997,22,1.84,1976-2014
Thecla betulae,Brown Hairstreak,1998,24,2.11,1976-2014
Thecla betulae,Brown Hairstreak,1999,23,2.21,1976-2014
Thecla betulae,Brown Hairstreak,2000,23,2.18,1976-2014
Thecla betulae,Brown Hairstreak,2001,21,2.16,1976-2014
Thecla betulae,Brown Hairstreak,2002,25,1.83,1976-2014
Thecla betulae,Brown Hairstreak,2003,26,2.1,1976-2014
Thecla betulae,Brown Hairstreak,2004,23,2.2,1976-2014
Thecla betulae,Brown Hairstreak,2005,22,2.3,1976-2014
Thecla betulae,Brown Hairstreak,2006,24,2.05,1976-2014
Thecla betulae,Brown Hairstreak,2007,29,1.8,1976-2014
Thecla betulae,Brown Hairstreak,2008,30,1.99,1976-2014
Thecla betulae,Brown Hairstreak,2009,30,1.84,1976-2014
Thecla betulae,Brown Hairstreak,2010,37,1.9,1976-2014
Thecla betulae,Brown Hairstreak,2011,50,1.79,1976-2014
Thecla betulae,Brown Hairstreak,2012,36,1.63,1976-2014
Thecla betulae,Brown Hairstreak,2013,41,1.78,1976-2014
Thecla betulae,Brown Hairstreak,2014,48,1.97,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1976,10,2.84,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1977,14,2.01,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1978,19,2.39,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1979,18,2.17,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1980,22,2.01,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1981,24,2.65,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1982,26,2.01,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1983,38,2.51,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1984,48,2.31,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1985,54,1.59,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1986,54,1.54,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1987,63,1.58,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1988,71,1.31,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1989,85,1.64,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1990,96,1.91,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1991,107,1.89,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1992,123,2.02,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1993,129,2.01,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1994,148,1.97,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1995,176,2.12,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1996,209,2.14,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1997,221,2.11,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1998,242,2.15,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,1999,234,2.12,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,2000,250,2.13,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,2001,236,2,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,2002,262,2.23,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,2003,268,1.93,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,2004,270,2.14,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,2005,277,1.89,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,2006,287,1.91,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,2007,298,1.72,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,2008,315,1.81,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,2009,347,1.93,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,2010,386,1.92,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,2011,402,1.98,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,2012,385,1.68,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,2013,417,2,1976-2014
Favonius (Neozephyrus) quercus,Purple Hairstreak,2014,447,1.7,1976-2014
Satyrium w-album,White-letter Hairstreak,1976,16,3.96,1976-2014
Satyrium w-album,White-letter Hairstreak,1977,18,1.81,1976-2014
Satyrium w-album,White-letter Hairstreak,1978,19,2.43,1976-2014
Satyrium w-album,White-letter Hairstreak,1979,22,2.58,1976-2014
Satyrium w-album,White-letter Hairstreak,1980,22,2.07,1976-2014
Satyrium w-album,White-letter Hairstreak,1981,25,1.53,1976-2014
Satyrium w-album,White-letter Hairstreak,1982,26,1.8,1976-2014
Satyrium w-album,White-letter Hairstreak,1983,27,2.53,1976-2014
Satyrium w-album,White-letter Hairstreak,1984,29,2.96,1976-2014
Satyrium w-album,White-letter Hairstreak,1985,30,2.58,1976-2014
Satyrium w-album,White-letter Hairstreak,1986,32,2.66,1976-2014
Satyrium w-album,White-letter Hairstreak,1987,33,2.52,1976-2014
Satyrium w-album,White-letter Hairstreak,1988,39,2.13,1976-2014
Satyrium w-album,White-letter Hairstreak,1989,43,2.25,1976-2014
Satyrium w-album,White-letter Hairstreak,1990,54,1.99,1976-2014
Satyrium w-album,White-letter Hairstreak,1991,54,2.36,1976-2014
Satyrium w-album,White-letter Hairstreak,1992,57,2.5,1976-2014
Satyrium w-album,White-letter Hairstreak,1993,65,2.35,1976-2014
Satyrium w-album,White-letter Hairstreak,1994,71,2.09,1976-2014
Satyrium w-album,White-letter Hairstreak,1995,79,2.38,1976-2014
Satyrium w-album,White-letter Hairstreak,1996,92,2.56,1976-2014
Satyrium w-album,White-letter Hairstreak,1997,94,1.96,1976-2014
Satyrium w-album,White-letter Hairstreak,1998,102,1.77,1976-2014
Satyrium w-album,White-letter Hairstreak,1999,102,1.66,1976-2014
Satyrium w-album,White-letter Hairstreak,2000,100,1.75,1976-2014
Satyrium w-album,White-letter Hairstreak,2001,98,1.75,1976-2014
Satyrium w-album,White-letter Hairstreak,2002,95,1.55,1976-2014
Satyrium w-album,White-letter Hairstreak,2003,96,1.63,1976-2014
Satyrium w-album,White-letter Hairstreak,2004,102,1.69,1976-2014
Satyrium w-album,White-letter Hairstreak,2005,110,1.66,1976-2014
Satyrium w-album,White-letter Hairstreak,2006,130,1.72,1976-2014
Satyrium w-album,White-letter Hairstreak,2007,126,1.6,1976-2014
Satyrium w-album,White-letter Hairstreak,2008,135,1.33,1976-2014
Satyrium w-album,White-letter Hairstreak,2009,142,1.44,1976-2014
Satyrium w-album,White-letter Hairstreak,2010,153,1.56,1976-2014
Satyrium w-album,White-letter Hairstreak,2011,156,1.52,1976-2014
Satyrium w-album,White-letter Hairstreak,2012,151,0.969,1976-2014
Satyrium w-album,White-letter Hairstreak,2013,176,1.24,1976-2014
Satyrium w-album,White-letter Hairstreak,2014,192,1.15,1976-2014
Satyrium pruni,Black Hairstreak,1995,5,2.41,1976-2014
Satyrium pruni,Black Hairstreak,1996,6,2.37,1976-2014
Satyrium pruni,Black Hairstreak,1997,6,1.81,1976-2014
Satyrium pruni,Black Hairstreak,1998,5,1.66,1976-2014
Satyrium pruni,Black Hairstreak,2000,6,2.02,1976-2014
Satyrium pruni,Black Hairstreak,2001,7,1.95,1976-2014
Satyrium pruni,Black Hairstreak,2002,6,2.09,1976-2014
Satyrium pruni,Black Hairstreak,2003,6,1.8,1976-2014
Satyrium pruni,Black Hairstreak,2004,8,2.01,1976-2014
Satyrium pruni,Black Hairstreak,2005,7,1.98,1976-2014
Satyrium pruni,Black Hairstreak,2006,10,2.38,1976-2014
Satyrium pruni,Black Hairstreak,2007,10,2.35,1976-2014
Satyrium pruni,Black Hairstreak,2008,9,2.07,1976-2014
Satyrium pruni,Black Hairstreak,2009,10,2.23,1976-2014
Satyrium pruni,Black Hairstreak,2010,11,2.59,1976-2014
Satyrium pruni,Black Hairstreak,2011,10,2.21,1976-2014
Satyrium pruni,Black Hairstreak,2012,10,0.62,1976-2014
Satyrium pruni,Black Hairstreak,2013,10,1.5,1976-2014
Satyrium pruni,Black Hairstreak,2014,10,1.94,1976-2014
Lycaena phlaeas,Small Copper,1976,36,2.36,1976-2014
Lycaena phlaeas,Small Copper,1977,57,1.69,1976-2014
Lycaena phlaeas,Small Copper,1978,62,1.86,1976-2014
Lycaena phlaeas,Small Copper,1979,78,2.17,1976-2014
Lycaena phlaeas,Small Copper,1980,85,1.94,1976-2014
Lycaena phlaeas,Small Copper,1981,89,1.9,1976-2014
Lycaena phlaeas,Small Copper,1982,93,2.15,1976-2014
Lycaena phlaeas,Small Copper,1983,106,2.1,1976-2014
Lycaena phlaeas,Small Copper,1984,116,2.21,1976-2014
Lycaena phlaeas,Small Copper,1985,125,1.85,1976-2014
Lycaena phlaeas,Small Copper,1986,131,2.05,1976-2014
Lycaena phlaeas,Small Copper,1987,152,2.01,1976-2014
Lycaena phlaeas,Small Copper,1988,173,1.88,1976-2014
Lycaena phlaeas,Small Copper,1989,203,2.4,1976-2014
Lycaena phlaeas,Small Copper,1990,234,2.31,1976-2014
Lycaena phlaeas,Small Copper,1991,257,2.24,1976-2014
Lycaena phlaeas,Small Copper,1992,283,2.12,1976-2014
Lycaena phlaeas,Small Copper,1993,311,1.82,1976-2014
Lycaena phlaeas,Small Copper,1994,345,1.97,1976-2014
Lycaena phlaeas,Small Copper,1995,401,2.24,1976-2014
Lycaena phlaeas,Small Copper,1996,440,2.21,1976-2014
Lycaena phlaeas,Small Copper,1997,462,2.24,1976-2014
Lycaena phlaeas,Small Copper,1998,467,1.96,1976-2014
Lycaena phlaeas,Small Copper,1999,472,1.8,1976-2014
Lycaena phlaeas,Small Copper,2000,517,1.75,1976-2014
Lycaena phlaeas,Small Copper,2001,490,1.78,1976-2014
Lycaena phlaeas,Small Copper,2002,551,1.76,1976-2014
Lycaena phlaeas,Small Copper,2003,629,2.12,1976-2014
Lycaena phlaeas,Small Copper,2004,642,2.09,1976-2014
Lycaena phlaeas,Small Copper,2005,664,1.85,1976-2014
Lycaena phlaeas,Small Copper,2006,722,2.05,1976-2014
Lycaena phlaeas,Small Copper,2007,781,1.87,1976-2014
Lycaena phlaeas,Small Copper,2008,802,1.74,1976-2014
Lycaena phlaeas,Small Copper,2009,1078,1.98,1976-2014
Lycaena phlaeas,Small Copper,2010,1181,2.09,1976-2014
Lycaena phlaeas,Small Copper,2011,1204,2.01,1976-2014
Lycaena phlaeas,Small Copper,2012,1185,1.79,1976-2014
Lycaena phlaeas,Small Copper,2013,1322,1.88,1976-2014
Lycaena phlaeas,Small Copper,2014,1436,1.76,1976-2014
Cupido minimus,Small Blue,1978,6,1.97,1976-2014
Cupido minimus,Small Blue,1979,10,2.05,1976-2014
Cupido minimus,Small Blue,1980,14,2,1976-2014
Cupido minimus,Small Blue,1981,12,1.54,1976-2014
Cupido minimus,Small Blue,1982,17,1.49,1976-2014
Cupido minimus,Small Blue,1983,21,1.5,1976-2014
Cupido minimus,Small Blue,1984,16,2.06,1976-2014
Cupido minimus,Small Blue,1985,21,2.13,1976-2014
Cupido minimus,Small Blue,1986,25,2.47,1976-2014
Cupido minimus,Small Blue,1987,26,2.44,1976-2014
Cupido minimus,Small Blue,1988,37,2.26,1976-2014
Cupido minimus,Small Blue,1989,38,2.24,1976-2014
Cupido minimus,Small Blue,1990,48,2.11,1976-2014
Cupido minimus,Small Blue,1991,48,1.95,1976-2014
Cupido minimus,Small Blue,1992,57,2.17,1976-2014
Cupido minimus,Small Blue,1993,57,2.08,1976-2014
Cupido minimus,Small Blue,1994,63,2.29,1976-2014
Cupido minimus,Small Blue,1995,78,1.84,1976-2014
Cupido minimus,Small Blue,1996,83,1.66,1976-2014
Cupido minimus,Small Blue,1997,85,1.75,1976-2014
Cupido minimus,Small Blue,1998,72,1.88,1976-2014
Cupido minimus,Small Blue,1999,87,2.07,1976-2014
Cupido minimus,Small Blue,2000,90,2.06,1976-2014
Cupido minimus,Small Blue,2001,72,1.96,1976-2014
Cupido minimus,Small Blue,2002,84,1.72,1976-2014
Cupido minimus,Small Blue,2003,87,1.99,1976-2014
Cupido minimus,Small Blue,2004,86,2.19,1976-2014
Cupido minimus,Small Blue,2005,65,2.16,1976-2014
Cupido minimus,Small Blue,2006,113,2.09,1976-2014
Cupido minimus,Small Blue,2007,91,1.83,1976-2014
Cupido minimus,Small Blue,2008,112,1.84,1976-2014
Cupido minimus,Small Blue,2009,97,2.18,1976-2014
Cupido minimus,Small Blue,2010,126,2.11,1976-2014
Cupido minimus,Small Blue,2011,137,2.24,1976-2014
Cupido minimus,Small Blue,2012,92,1.89,1976-2014
Cupido minimus,Small Blue,2013,138,1.93,1976-2014
Cupido minimus,Small Blue,2014,170,1.87,1976-2014
Plebejus argus,Silver-studded Blue,1979,7,1.77,1976-2014
Plebejus argus,Silver-studded Blue,1980,6,2,1976-2014
Plebejus argus,Silver-studded Blue,1981,8,1.42,1976-2014
Plebejus argus,Silver-studded Blue,1982,7,2.12,1976-2014
Plebejus argus,Silver-studded Blue,1983,6,1.63,1976-2014
Plebejus argus,Silver-studded Blue,1984,9,1.85,1976-2014
Plebejus argus,Silver-studded Blue,1985,7,2.08,1976-2014
Plebejus argus,Silver-studded Blue,1986,6,2.31,1976-2014
Plebejus argus,Silver-studded Blue,1987,6,2.52,1976-2014
Plebejus argus,Silver-studded Blue,1988,8,1.84,1976-2014
Plebejus argus,Silver-studded Blue,1989,12,2.17,1976-2014
Plebejus argus,Silver-studded Blue,1990,16,2.07,1976-2014
Plebejus argus,Silver-studded Blue,1991,13,1.6,1976-2014
Plebejus argus,Silver-studded Blue,1992,18,1.9,1976-2014
Plebejus argus,Silver-studded Blue,1993,17,2.01,1976-2014
Plebejus argus,Silver-studded Blue,1994,19,2.24,1976-2014
Plebejus argus,Silver-studded Blue,1995,26,2.21,1976-2014
Plebejus argus,Silver-studded Blue,1996,26,2.46,1976-2014
Plebejus argus,Silver-studded Blue,1997,26,2.09,1976-2014
Plebejus argus,Silver-studded Blue,1998,28,1.84,1976-2014
Plebejus argus,Silver-studded Blue,1999,35,1.85,1976-2014
Plebejus argus,Silver-studded Blue,2000,35,1.88,1976-2014
Plebejus argus,Silver-studded Blue,2001,30,2.06,1976-2014
Plebejus argus,Silver-studded Blue,2002,29,2.07,1976-2014
Plebejus argus,Silver-studded Blue,2003,32,2.21,1976-2014
Plebejus argus,Silver-studded Blue,2004,25,2.03,1976-2014
Plebejus argus,Silver-studded Blue,2005,25,2.01,1976-2014
Plebejus argus,Silver-studded Blue,2006,36,2.22,1976-2014
Plebejus argus,Silver-studded Blue,2007,33,1.71,1976-2014
Plebejus argus,Silver-studded Blue,2008,38,1.81,1976-2014
Plebejus argus,Silver-studded Blue,2009,38,2.13,1976-2014
Plebejus argus,Silver-studded Blue,2010,45,2.06,1976-2014
Plebejus argus,Silver-studded Blue,2011,55,2.07,1976-2014
Plebejus argus,Silver-studded Blue,2012,46,1.74,1976-2014
Plebejus argus,Silver-studded Blue,2013,56,2.09,1976-2014
Plebejus argus,Silver-studded Blue,2014,68,1.94,1976-2014
Aricia agestis,Brown Argus,1976,25,2.47,1976-2014
Aricia agestis,Brown Argus,1977,30,2.13,1976-2014
Aricia agestis,Brown Argus,1978,29,1.99,1976-2014
Aricia agestis,Brown Argus,1979,36,2.08,1976-2014
Aricia agestis,Brown Argus,1980,43,1.96,1976-2014
Aricia agestis,Brown Argus,1981,45,1.83,1976-2014
Aricia agestis,Brown Argus,1982,45,2.28,1976-2014
Aricia agestis,Brown Argus,1983,55,2.15,1976-2014
Aricia agestis,Brown Argus,1984,64,2.24,1976-2014
Aricia agestis,Brown Argus,1985,70,1.9,1976-2014
Aricia agestis,Brown Argus,1986,78,1.79,1976-2014
Aricia agestis,Brown Argus,1987,90,1.6,1976-2014
Aricia agestis,Brown Argus,1988,102,1.72,1976-2014
Aricia agestis,Brown Argus,1989,122,1.97,1976-2014
Aricia agestis,Brown Argus,1990,136,2.06,1976-2014
Aricia agestis,Brown Argus,1991,151,2.04,1976-2014
Aricia agestis,Brown Argus,1992,165,1.85,1976-2014
Aricia agestis,Brown Argus,1993,187,1.71,1976-2014
Aricia agestis,Brown Argus,1994,202,2.03,1976-2014
Aricia agestis,Brown Argus,1995,241,2.26,1976-2014
Aricia agestis,Brown Argus,1996,267,2.45,1976-2014
Aricia agestis,Brown Argus,1997,281,2.26,1976-2014
Aricia agestis,Brown Argus,1998,276,1.79,1976-2014
Aricia agestis,Brown Argus,1999,294,1.98,1976-2014
Aricia agestis,Brown Argus,2000,303,2.11,1976-2014
Aricia agestis,Brown Argus,2001,292,1.87,1976-2014
Aricia agestis,Brown Argus,2002,304,1.86,1976-2014
Aricia agestis,Brown Argus,2003,331,2.02,1976-2014
Aricia agestis,Brown Argus,2004,344,2.04,1976-2014
Aricia agestis,Brown Argus,2005,372,2.06,1976-2014
Aricia agestis,Brown Argus,2006,413,2.16,1976-2014
Aricia agestis,Brown Argus,2007,429,1.79,1976-2014
Aricia agestis,Brown Argus,2008,445,1.69,1976-2014
Aricia agestis,Brown Argus,2009,546,1.98,1976-2014
Aricia agestis,Brown Argus,2010,603,2.24,1976-2014
Aricia agestis,Brown Argus,2011,644,2.1,1976-2014
Aricia agestis,Brown Argus,2012,603,1.46,1976-2014
Aricia agestis,Brown Argus,2013,643,1.99,1976-2014
Aricia agestis,Brown Argus,2014,731,2.12,1976-2014
Aricia artaxerxes,Northern Brown Argus,1979,5,2.27,1976-2014
Aricia artaxerxes,Northern Brown Argus,1980,5,2.05,1976-2014
Aricia artaxerxes,Northern Brown Argus,1981,6,1.29,1976-2014
Aricia artaxerxes,Northern Brown Argus,1982,6,2.12,1976-2014
Aricia artaxerxes,Northern Brown Argus,1983,8,2.2,1976-2014
Aricia artaxerxes,Northern Brown Argus,1984,6,2.02,1976-2014
Aricia artaxerxes,Northern Brown Argus,1985,5,1.6,1976-2014
Aricia artaxerxes,Northern Brown Argus,1986,6,2.07,1976-2014
